ORDER_REF,AMOUNT,AMOUNT_FOREIGN,TRANSACTION_TYPE,ACCOUNTNUMBER,MERCHANT_ACCOUNT,BATCH_NUMBER,TYPE_NAME
R000040195,11.62,15.00,Payment,548201,JetBrainsGBP,142,Expense
C000140811,34.74,45.00,Payment,548201,JetBrainsGBP,140,Expense
C000127284,5.02,7.00,Payment,548201,JetBrainsGBP,138,Expense
R000240514,12.73,18.00,Payment,548201,JetBrainsGBP,138,Expense
C000052447,20.68,28.00,Payment,548201,JetBrainsGBP,139,Expense
Z000282952,4.35,6.00,Payment,548201,JetBrainsGBP,138,Expense
R000220508,7.67,10.00,Payment,548201,JetBrainsGBP,140,Expense
E000274870,6.92,9.00,Payment,548201,JetBrainsGBP,142,Expense
C000018043,28.92,37.00,Payment,548201,JetBrainsGBP,140,Expense
A000056842,8.14,11.00,Payment,548201,JetBrainsGBP,138,Expense
E000088013,6.37,8.00,Payment,548201,JetBrainsGBP,140,Expense
Z000126462,10.65,14.00,Payment,548201,JetBrainsGBP,139,Expense
E000145717,0.79,1.00,Payment,548201,JetBrainsGBP,142,Expense
C000110806,35.59,45.00,Payment,548201,JetBrainsGBP,142,Expense
R000216391,3.10,4.00,Payment,548201,JetBrainsGBP,140,Expense
C000040248,5.34,7.00,Payment,548201,JetBrainsGBP,142,Expense
E000264483,5.10,7.00,Payment,548201,JetBrainsGBP,138,Expense
Z000102979,9.23,12.00,Payment,548201,JetBrainsGBP,142,Expense
E000024843,2.37,3.00,Payment,548201,JetBrainsGBP,142,Expense
R000069061,26.70,35.00,Payment,548201,JetBrainsGBP,139,Expense
A000222440,6.29,8.00,Payment,548201,JetBrainsGBP,142,Expense
R000136059,9.41,12.00,Payment,548201,JetBrainsGBP,142,Expense
R000053042,14.85,20.00,Payment,548201,JetBrainsGBP,139,Expense
C000009679,18.11,25.00,Payment,548201,JetBrainsGBP,138,Expense
A000064027,3.91,5.00,Payment,548201,JetBrainsGBP,139,Expense
A000247704,6.84,9.00,Payment,548201,JetBrainsGBP,140,Expense
R000226923,5.34,7.00,Payment,548201,JetBrainsGBP,140,Expense
Z000219395,11.45,15.00,Payment,548201,JetBrainsGBP,139,Expense
R000147702,12.40,16.00,Payment,548201,JetBrainsGBP,140,Expense
Z000176490,7.39,10.00,Payment,548201,JetBrainsGBP,138,Expense
C000133995,21.20,28.00,Payment,548201,JetBrainsGBP,139,Expense
R000154874,4.72,6.00,Payment,548201,JetBrainsGBP,142,Expense
E000200819,38.56,50.00,Payment,548201,JetBrainsGBP,139,Expense
C000069815,30.40,39.00,Payment,548201,JetBrainsGBP,140,Expense
R000153348,6.13,8.00,Payment,548201,JetBrainsGBP,140,Expense
Z000127254,5.88,8.00,Payment,548201,JetBrainsGBP,139,Expense
A000169746,7.95,10.00,Payment,548201,JetBrainsGBP,142,Expense
E000164109,4.60,6.00,Payment,548201,JetBrainsGBP,140,Expense
R000250663,13.34,17.00,Payment,548201,JetBrainsGBP,142,Expense
A000218861,4.32,6.00,Payment,548201,JetBrainsGBP,138,Expense
Z000129620,4.28,6.00,Payment,548201,JetBrainsGBP,138,Expense
Z000034460,19.01,25.00,Payment,548201,JetBrainsGBP,139,Expense
E000039802,9.20,13.00,Payment,548201,JetBrainsGBP,138,Expense
A000132611,9.24,12.00,Payment,548201,JetBrainsGBP,140,Expense
R000013026,5.78,8.00,Payment,548201,JetBrainsGBP,138,Expense
R000111133,5.18,7.00,Payment,548201,JetBrainsGBP,138,Expense
Z000181460,3.62,5.00,Payment,548201,JetBrainsGBP,138,Expense
Z000032406,9.99,13.00,Payment,548201,JetBrainsGBP,142,Expense
Z000245343,43.01,61.00,Payment,548201,JetBrainsGBP,138,Expense
E000077090,11.75,15.00,Payment,548201,JetBrainsGBP,140,Expense
R000225843,5.53,7.00,Payment,548201,JetBrainsGBP,142,Expense
Z000095564,9.05,12.00,Payment,548201,JetBrainsGBP,139,Expense
C000079697,18.61,24.00,Payment,548201,JetBrainsGBP,142,Expense
Z000119477,7.54,10.00,Payment,548201,JetBrainsGBP,139,Expense
A000144295,4.48,6.00,Payment,548201,JetBrainsGBP,139,Expense
C000130914,5.29,7.00,Payment,548201,JetBrainsGBP,139,Expense
Z000010747,20.41,27.00,Payment,548201,JetBrainsGBP,139,Expense
C000186604,16.10,21.00,Payment,548201,JetBrainsGBP,140,Expense
R000203531,2.15,3.00,Payment,548201,JetBrainsGBP,138,Expense
C000206828,1.58,2.00,Payment,548201,JetBrainsGBP,142,Expense
E000159342,25.00,35.00,Payment,548201,JetBrainsGBP,138,Expense
E000109118,17.65,23.00,Payment,548201,JetBrainsGBP,140,Expense
R000223024,19.25,27.00,Payment,548201,JetBrainsGBP,138,Expense
A000036004,26.44,35.00,Payment,548201,JetBrainsGBP,139,Expense
E000223197,9.88,13.00,Payment,548201,JetBrainsGBP,140,Expense
Z000238721,7.17,10.00,Payment,548201,JetBrainsGBP,138,Expense
E000226291,4.44,6.00,Payment,548201,JetBrainsGBP,138,Expense
A000019678,8.66,12.00,Payment,548201,JetBrainsGBP,138,Expense
C000176069,21.53,28.00,Payment,548201,JetBrainsGBP,142,Expense
R000139810,20.56,26.00,Payment,548201,JetBrainsGBP,142,Expense
Z000185591,3.77,5.00,Payment,548201,JetBrainsGBP,139,Expense
E000194120,9.31,12.00,Payment,548201,JetBrainsGBP,142,Expense
E000212812,18.81,25.00,Payment,548201,JetBrainsGBP,139,Expense
E000266132,9.02,12.00,Payment,548201,JetBrainsGBP,139,Expense
Z000185957,6.27,8.00,Payment,548201,JetBrainsGBP,140,Expense
Z000222253,4.70,6.00,Payment,548201,JetBrainsGBP,142,Expense
C000043222,12.46,16.00,Payment,548201,JetBrainsGBP,140,Expense
C000017349,17.90,25.00,Payment,548201,JetBrainsGBP,138,Expense
C000225584,2.30,3.00,Payment,548201,JetBrainsGBP,140,Expense
Z000132886,4.61,6.00,Payment,548201,JetBrainsGBP,140,Expense
E000004552,23.36,30.00,Payment,548201,JetBrainsGBP,140,Expense
A000102440,9.35,13.00,Payment,548201,JetBrainsGBP,138,Expense
C000021979,12.07,16.00,Payment,548201,JetBrainsGBP,139,Expense
R000239334,9.25,12.00,Payment,548201,JetBrainsGBP,140,Expense
Z000026198,4.62,6.00,Payment,548201,JetBrainsGBP,142,Expense
Z000151804,5.04,7.00,Payment,548201,JetBrainsGBP,138,Expense
R000120594,13.94,18.00,Payment,548201,JetBrainsGBP,140,Expense
A000160654,5.48,7.00,Payment,548201,JetBrainsGBP,139,Expense
A000144500,10.73,14.00,Payment,548201,JetBrainsGBP,140,Expense
Z000193548,6.08,8.00,Payment,548201,JetBrainsGBP,139,Expense
Z000284238,4.67,6.00,Payment,548201,JetBrainsGBP,140,Expense
C000004558,19.36,27.00,Payment,548201,JetBrainsGBP,138,Expense
R000282729,1.54,2.00,Payment,548201,JetBrainsGBP,140,Expense
A000267927,12.97,17.00,Payment,548201,JetBrainsGBP,139,Expense
E000068667,6.32,8.00,Payment,548201,JetBrainsGBP,142,Expense
E000137532,4.56,6.00,Payment,548201,JetBrainsGBP,140,Expense
A000162598,13.08,17.00,Payment,548201,JetBrainsGBP,140,Expense
A000261513,19.39,25.00,Payment,548201,JetBrainsGBP,140,Expense
E000066882,10.33,14.00,Payment,548201,JetBrainsGBP,139,Expense
R000170299,11.51,16.00,Payment,548201,JetBrainsGBP,138,Expense
E000247773,7.80,10.00,Payment,548201,JetBrainsGBP,140,Expense
C000102059,21.62,31.00,Payment,548201,JetBrainsGBP,139,Expense
R000261692,23.54,30.00,Payment,548201,JetBrainsGBP,142,Expense
E000281378,21.77,31.00,Payment,548201,JetBrainsGBP,139,Expense
E000058486,6.13,8.00,Payment,548201,JetBrainsGBP,140,Expense
Z000124576,4.75,6.00,Payment,548201,JetBrainsGBP,142,Expense
A000246269,2.34,3.00,Payment,548201,JetBrainsGBP,140,Expense
R000214390,30.10,40.00,Payment,548201,JetBrainsGBP,139,Expense
E000143461,10.54,15.00,Payment,548201,JetBrainsGBP,138,Expense
E000192478,6.18,8.00,Payment,548201,JetBrainsGBP,140,Expense
Z000187603,8.26,11.00,Payment,548201,JetBrainsGBP,139,Expense
A000015523,13.60,19.00,Payment,548201,JetBrainsGBP,138,Expense
Z000287812,5.32,7.00,Payment,548201,JetBrainsGBP,140,Expense
E000219266,35.11,49.00,Payment,548201,JetBrainsGBP,138,Expense
Z000101488,2.24,3.00,Payment,548201,JetBrainsGBP,139,Expense
E000180818,14.13,18.00,Payment,548201,JetBrainsGBP,142,Expense
Z000254249,14.51,20.00,Payment,548201,JetBrainsGBP,139,Expense
Z000246123,25.65,34.00,Payment,548201,JetBrainsGBP,139,Expense
E000101547,7.70,10.00,Payment,548201,JetBrainsGBP,140,Expense
E000254255,30.42,40.00,Payment,548201,JetBrainsGBP,140,Expense
C000267847,34.63,47.00,Payment,548201,JetBrainsGBP,139,Expense
C000092456,4.71,6.00,Payment,548201,JetBrainsGBP,142,Expense
R000033705,3.56,5.00,Payment,548201,JetBrainsGBP,138,Expense
A000035951,9.13,12.00,Payment,548201,JetBrainsGBP,140,Expense
R000287870,19.24,25.00,Payment,548201,JetBrainsGBP,140,Expense
Z000130200,15.25,21.00,Payment,548201,JetBrainsGBP,139,Expense
A000080879,0.71,1.00,Payment,548201,JetBrainsGBP,138,Expense
A000039643,2.35,3.00,Payment,548201,JetBrainsGBP,140,Expense
E000205921,10.83,15.00,Payment,548201,JetBrainsGBP,138,Expense
E000202432,24.34,32.00,Payment,548201,JetBrainsGBP,139,Expense
E000018435,2.37,3.00,Payment,548201,JetBrainsGBP,142,Expense
Z000275907,35.25,46.00,Payment,548201,JetBrainsGBP,142,Expense
R000023108,10.74,14.00,Payment,548201,JetBrainsGBP,140,Expense
A000087585,23.03,32.00,Payment,548201,JetBrainsGBP,138,Expense
R000291468,5.07,7.00,Payment,548201,JetBrainsGBP,138,Expense
R000122034,24.08,31.00,Payment,548201,JetBrainsGBP,140,Expense
Z000174385,15.25,21.00,Payment,548201,JetBrainsGBP,139,Expense
C000099292,10.20,13.00,Payment,548201,JetBrainsGBP,142,Expense
E000272574,8.57,12.00,Payment,548201,JetBrainsGBP,138,Expense
C000023364,2.17,3.00,Payment,548201,JetBrainsGBP,138,Expense
A000138651,17.36,24.00,Payment,548201,JetBrainsGBP,138,Expense
E000299720,20.29,28.00,Payment,548201,JetBrainsGBP,138,Expense
E000150079,0.77,1.00,Payment,548201,JetBrainsGBP,140,Expense
A000005000,25.74,33.00,Payment,548201,JetBrainsGBP,140,Expense
C000121622,2.15,3.00,Payment,548201,JetBrainsGBP,138,Expense
A000245452,10.65,14.00,Payment,548201,JetBrainsGBP,140,Expense
Z000004135,5.70,8.00,Payment,548201,JetBrainsGBP,138,Expense
R000228414,16.28,22.00,Payment,548201,JetBrainsGBP,138,Expense
R000238471,17.90,25.00,Payment,548201,JetBrainsGBP,138,Expense
A000080083,2.26,3.00,Payment,548201,JetBrainsGBP,139,Expense
E000173045,36.03,47.00,Payment,548201,JetBrainsGBP,140,Expense
R000251834,3.88,5.00,Payment,548201,JetBrainsGBP,142,Expense
A000107519,0.77,1.00,Payment,548201,JetBrainsGBP,142,Expense
A000071065,2.86,4.00,Payment,548201,JetBrainsGBP,138,Expense
E000021500,10.00,13.00,Payment,548201,JetBrainsGBP,142,Expense
E000237833,12.23,17.00,Payment,548201,JetBrainsGBP,138,Expense
C000281684,2.27,3.00,Payment,548201,JetBrainsGBP,140,Expense
R000064935,0.79,1.00,Payment,548201,JetBrainsGBP,142,Expense
A000215284,5.54,7.00,Payment,548201,JetBrainsGBP,142,Expense
R000297364,22.27,30.00,Payment,548201,JetBrainsGBP,139,Expense
A000253641,2.21,3.00,Payment,548201,JetBrainsGBP,139,Expense
Z000129478,2.35,3.00,Payment,548201,JetBrainsGBP,139,Expense
R000203893,6.27,8.00,Payment,548201,JetBrainsGBP,140,Expense
C000241700,2.90,4.00,Payment,548201,JetBrainsGBP,138,Expense
Z000252679,18.05,25.00,Payment,548201,JetBrainsGBP,138,Expense
R000029828,7.67,10.00,Payment,548201,JetBrainsGBP,140,Expense
C000083967,20.70,27.00,Payment,548201,JetBrainsGBP,140,Expense
C000056747,17.13,24.00,Payment,548201,JetBrainsGBP,138,Expense
C000143084,16.73,22.00,Payment,548201,JetBrainsGBP,140,Expense
A000051385,5.27,7.00,Payment,548201,JetBrainsGBP,139,Expense
A000203864,8.88,12.00,Payment,548201,JetBrainsGBP,138,Expense
E000196244,10.34,14.00,Payment,548201,JetBrainsGBP,138,Expense
E000092135,31.36,40.00,Payment,548201,JetBrainsGBP,140,Expense
A000027201,9.34,12.00,Payment,548201,JetBrainsGBP,140,Expense
C000271474,14.52,20.00,Payment,548201,JetBrainsGBP,139,Expense
Z000215282,5.28,7.00,Payment,548201,JetBrainsGBP,139,Expense
E000223788,6.84,9.00,Payment,548201,JetBrainsGBP,140,Expense
R000251377,2.21,3.00,Payment,548201,JetBrainsGBP,139,Expense
E000245612,30.12,42.00,Payment,548201,JetBrainsGBP,138,Expense
R000003660,24.63,32.00,Payment,548201,JetBrainsGBP,140,Expense
Z000273148,3.78,5.00,Payment,548201,JetBrainsGBP,140,Expense
R000148451,7.72,10.00,Payment,548201,JetBrainsGBP,140,Expense
C000261407,23.65,33.00,Payment,548201,JetBrainsGBP,138,Expense
C000031634,0.73,1.00,Payment,548201,JetBrainsGBP,138,Expense
Z000203328,12.20,16.00,Payment,548201,JetBrainsGBP,139,Expense
Z000281985,18.84,26.00,Payment,548201,JetBrainsGBP,138,Expense
Z000117284,4.99,7.00,Payment,548201,JetBrainsGBP,138,Expense
E000277118,21.92,28.00,Payment,548201,JetBrainsGBP,139,Expense
A000217663,14.32,20.00,Payment,548201,JetBrainsGBP,138,Expense
Z000095186,19.30,25.00,Payment,548201,JetBrainsGBP,140,Expense
E000116975,15.11,21.00,Payment,548201,JetBrainsGBP,138,Expense
Z000019187,4.48,6.00,Payment,548201,JetBrainsGBP,139,Expense
E000076888,10.83,15.00,Payment,548201,JetBrainsGBP,138,Expense
E000182492,27.42,35.00,Payment,548201,JetBrainsGBP,140,Expense
Z000208323,12.04,16.00,Payment,548201,JetBrainsGBP,139,Expense
A000087677,2.11,3.00,Payment,548201,JetBrainsGBP,138,Expense
E000196226,16.70,23.00,Payment,548201,JetBrainsGBP,139,Expense
Z000141315,33.04,43.00,Payment,548201,JetBrainsGBP,139,Expense
Z000225126,2.21,3.00,Payment,548201,JetBrainsGBP,139,Expense
E000136414,12.30,16.00,Payment,548201,JetBrainsGBP,139,Expense
Z000044588,2.32,3.00,Payment,548201,JetBrainsGBP,140,Expense
A000113806,10.34,13.00,Payment,548201,JetBrainsGBP,142,Expense
E000263375,5.49,7.00,Payment,548201,JetBrainsGBP,142,Expense
E000084508,39.31,52.00,Payment,548201,JetBrainsGBP,139,Expense
A000111773,7.53,10.00,Payment,548201,JetBrainsGBP,139,Expense
E000142286,14.56,19.00,Payment,548201,JetBrainsGBP,140,Expense
E000214538,8.54,11.00,Payment,548201,JetBrainsGBP,140,Expense
Z000227821,11.80,15.00,Payment,548201,JetBrainsGBP,142,Expense
Z000167603,20.49,26.00,Payment,548201,JetBrainsGBP,142,Expense
C000078194,0.79,1.00,Payment,548201,JetBrainsGBP,142,Expense
E000126771,1.57,2.00,Payment,548201,JetBrainsGBP,142,Expense
E000116502,7.73,11.00,Payment,548201,JetBrainsGBP,138,Expense
C000056167,26.61,34.00,Payment,548201,JetBrainsGBP,139,Expense
A000025828,5.96,8.00,Payment,548201,JetBrainsGBP,139,Expense
A000247596,21.29,28.00,Payment,548201,JetBrainsGBP,140,Expense
E000160844,38.02,54.00,Payment,548201,JetBrainsGBP,139,Expense
C000053593,30.12,40.00,Payment,548201,JetBrainsGBP,139,Expense
E000165575,13.32,18.00,Payment,548201,JetBrainsGBP,139,Expense
Z000262293,26.10,33.00,Payment,548201,JetBrainsGBP,142,Expense
R000043415,3.72,5.00,Payment,548201,JetBrainsGBP,139,Expense
Z000272192,5.44,7.00,Payment,548201,JetBrainsGBP,140,Expense
C000022795,8.97,12.00,Payment,548201,JetBrainsGBP,139,Expense
A000289222,23.72,30.00,Payment,548201,JetBrainsGBP,142,Expense
A000134137,2.25,3.00,Payment,548201,JetBrainsGBP,139,Expense
C000071839,11.92,15.00,Payment,548201,JetBrainsGBP,142,Expense
R000157835,3.01,4.00,Payment,548201,JetBrainsGBP,139,Expense
A000083247,24.56,32.00,Payment,548201,JetBrainsGBP,140,Expense
C000016880,5.02,7.00,Payment,548201,JetBrainsGBP,138,Expense
E000013885,4.97,7.00,Payment,548201,JetBrainsGBP,139,Expense
C000235786,2.15,3.00,Payment,548201,JetBrainsGBP,138,Expense
A000143616,15.67,20.00,Payment,548201,JetBrainsGBP,140,Expense
R000227113,4.69,6.00,Payment,548201,JetBrainsGBP,140,Expense
C000073458,11.27,15.00,Payment,548201,JetBrainsGBP,139,Expense
Z000118986,8.30,11.00,Payment,548201,JetBrainsGBP,139,Expense
A000141361,7.39,10.00,Payment,548201,JetBrainsGBP,139,Expense
E000166592,28.95,39.00,Payment,548201,JetBrainsGBP,139,Expense
A000151425,7.53,10.00,Payment,548201,JetBrainsGBP,139,Expense
A000145980,33.31,44.00,Payment,548201,JetBrainsGBP,139,Expense
Z000028733,16.60,23.00,Payment,548201,JetBrainsGBP,138,Expense
A000254838,37.10,52.00,Payment,548201,JetBrainsGBP,138,Expense
E000227168,35.96,45.00,Payment,548201,JetBrainsGBP,142,Expense
C000042107,7.10,10.00,Payment,548201,JetBrainsGBP,138,Expense
C000275198,7.59,10.00,Payment,548201,JetBrainsGBP,139,Expense
Z000251462,3.78,5.00,Payment,548201,JetBrainsGBP,139,Expense
R000146670,23.50,30.00,Payment,548201,JetBrainsGBP,140,Expense
C000043817,17.76,23.00,Payment,548201,JetBrainsGBP,140,Expense
R000139021,29.95,39.00,Payment,548201,JetBrainsGBP,142,Expense
R000233513,0.77,1.00,Payment,548201,JetBrainsGBP,142,Expense
R000145492,12.21,16.00,Payment,548201,JetBrainsGBP,139,Expense
E000208908,7.53,10.00,Payment,548201,JetBrainsGBP,139,Expense
C000096032,15.44,20.00,Payment,548201,JetBrainsGBP,140,Expense
C000048126,0.75,1.00,Payment,548201,JetBrainsGBP,139,Expense
C000056211,16.45,21.00,Payment,548201,JetBrainsGBP,140,Expense
C000094820,11.80,15.00,Payment,548201,JetBrainsGBP,140,Expense
Z000296253,21.31,29.00,Payment,548201,JetBrainsGBP,139,Expense
A000123945,35.79,45.00,Payment,548201,JetBrainsGBP,142,Expense
A000231012,9.12,12.00,Payment,548201,JetBrainsGBP,140,Expense
E000008090,24.41,31.00,Payment,548201,JetBrainsGBP,139,Expense
C000285463,13.79,18.00,Payment,548201,JetBrainsGBP,142,Expense
R000264609,5.16,7.00,Payment,548201,JetBrainsGBP,138,Expense
A000205294,6.78,9.00,Payment,548201,JetBrainsGBP,139,Expense
E000282258,12.19,17.00,Payment,548201,JetBrainsGBP,138,Expense
E000121741,4.55,6.00,Payment,548201,JetBrainsGBP,139,Expense
E000129877,7.39,10.00,Payment,548201,JetBrainsGBP,138,Expense
E000205343,5.38,7.00,Payment,548201,JetBrainsGBP,142,Expense
Z000063347,19.17,25.00,Payment,548201,JetBrainsGBP,140,Expense
E000173042,19.33,27.00,Payment,548201,JetBrainsGBP,138,Expense
E000104738,21.20,27.00,Payment,548201,JetBrainsGBP,140,Expense
Z000142564,3.54,5.00,Payment,548201,JetBrainsGBP,138,Expense
R000268862,1.55,2.00,Payment,548201,JetBrainsGBP,142,Expense
Z000201861,15.14,19.00,Payment,548201,JetBrainsGBP,142,Expense
R000285792,2.84,4.00,Payment,548201,JetBrainsGBP,138,Expense
A000258390,16.98,24.00,Payment,548201,JetBrainsGBP,138,Expense
C000243367,25.11,34.00,Payment,548201,JetBrainsGBP,139,Expense
A000238271,7.67,10.00,Payment,548201,JetBrainsGBP,140,Expense
C000276911,22.17,30.00,Payment,548201,JetBrainsGBP,138,Expense
R000094474,10.60,15.00,Payment,548201,JetBrainsGBP,138,Expense
Z000106669,13.31,17.00,Payment,548201,JetBrainsGBP,139,Expense
Z000131804,24.56,32.00,Payment,548201,JetBrainsGBP,140,Expense
Z000264407,6.87,9.00,Payment,548201,JetBrainsGBP,142,Expense
C000169677,4.31,6.00,Payment,548201,JetBrainsGBP,139,Expense
A000285438,6.79,9.00,Payment,548201,JetBrainsGBP,139,Expense
E000018866,13.37,17.00,Payment,548201,JetBrainsGBP,142,Expense
Z000138960,5.97,8.00,Payment,548201,JetBrainsGBP,139,Expense
A000130144,4.99,7.00,Payment,548201,JetBrainsGBP,138,Expense
R000199196,4.92,7.00,Payment,548201,JetBrainsGBP,138,Expense
A000065067,18.78,25.00,Payment,548201,JetBrainsGBP,139,Expense
A000067115,20.45,26.00,Payment,548201,JetBrainsGBP,140,Expense
R000079982,28.47,36.00,Payment,548201,JetBrainsGBP,142,Expense
Z000212189,14.17,18.00,Payment,548201,JetBrainsGBP,139,Expense
A000097807,8.99,12.00,Payment,548201,JetBrainsGBP,139,Expense
R000053216,6.16,8.00,Payment,548201,JetBrainsGBP,140,Expense
R000269897,15.91,20.00,Payment,548201,JetBrainsGBP,142,Expense
R000151962,4.93,7.00,Payment,548201,JetBrainsGBP,138,Expense
Z000193035,16.27,23.00,Payment,548201,JetBrainsGBP,138,Expense
Z000083550,33.81,45.00,Payment,548201,JetBrainsGBP,139,Expense
C000124542,7.61,10.00,Payment,548201,JetBrainsGBP,139,Expense
C000220236,2.26,3.00,Payment,548201,JetBrainsGBP,139,Expense
C000263094,5.22,7.00,Payment,548201,JetBrainsGBP,139,Expense
Z000050433,18.70,26.00,Payment,548201,JetBrainsGBP,138,Expense
Z000199187,12.29,16.00,Payment,548201,JetBrainsGBP,139,Expense
Z000100170,8.66,11.00,Payment,548201,JetBrainsGBP,139,Expense
A000294661,2.35,3.00,Payment,548201,JetBrainsGBP,140,Expense
E000297106,7.67,10.00,Payment,548201,JetBrainsGBP,140,Expense
C000107641,33.91,43.00,Payment,548201,JetBrainsGBP,142,Expense
A000200517,15.12,20.00,Payment,548201,JetBrainsGBP,139,Expense
C000144781,23.43,31.00,Payment,548201,JetBrainsGBP,139,Expense
E000163988,16.46,21.00,Payment,548201,JetBrainsGBP,140,Expense
C000106223,16.17,21.00,Payment,548201,JetBrainsGBP,140,Expense
A000184969,4.70,6.00,Payment,548201,JetBrainsGBP,140,Expense
Z000082187,18.26,24.00,Payment,548201,JetBrainsGBP,139,Expense
C000137721,27.10,35.00,Payment,548201,JetBrainsGBP,140,Expense
E000099675,2.32,3.00,Payment,548201,JetBrainsGBP,140,Expense
R000282797,16.77,22.00,Payment,548201,JetBrainsGBP,139,Expense
A000258811,12.54,16.00,Payment,548201,JetBrainsGBP,142,Expense
C000031285,10.72,15.00,Payment,548201,JetBrainsGBP,138,Expense
C000088103,11.84,16.00,Payment,548201,JetBrainsGBP,138,Expense
C000193570,14.91,20.00,Payment,548201,JetBrainsGBP,139,Expense
E000277299,15.45,22.00,Payment,548201,JetBrainsGBP,138,Expense
Z000097496,11.82,15.00,Payment,548201,JetBrainsGBP,142,Expense
C000214699,11.41,15.00,Payment,548201,JetBrainsGBP,139,Expense
E000287761,2.16,3.00,Payment,548201,JetBrainsGBP,138,Expense
Z000134694,10.74,14.00,Payment,548201,JetBrainsGBP,140,Expense
E000125573,13.73,18.00,Payment,548201,JetBrainsGBP,140,Expense
R000180280,22.13,30.00,Payment,548201,JetBrainsGBP,138,Expense
C000235880,12.15,17.00,Payment,548201,JetBrainsGBP,139,Expense
E000224093,17.91,23.00,Payment,548201,JetBrainsGBP,140,Expense
E000171680,18.11,23.00,Payment,548201,JetBrainsGBP,139,Expense
R000268362,31.05,40.00,Payment,548201,JetBrainsGBP,140,Expense
E000231707,17.16,23.00,Payment,548201,JetBrainsGBP,139,Expense
R000161011,32.35,42.00,Payment,548201,JetBrainsGBP,140,Expense
E000267834,6.20,8.00,Payment,548201,JetBrainsGBP,142,Expense
Z000053881,16.23,22.00,Payment,548201,JetBrainsGBP,138,Expense
Z000179241,33.56,47.00,Payment,548201,JetBrainsGBP,138,Expense
Z000075163,21.59,29.00,Payment,548201,JetBrainsGBP,139,Expense
R000188235,15.91,22.00,Payment,548201,JetBrainsGBP,138,Expense
R000156017,0.75,1.00,Payment,548201,JetBrainsGBP,139,Expense
E000224174,2.83,4.00,Payment,548201,JetBrainsGBP,138,Expense
A000249841,4.78,6.00,Payment,548201,JetBrainsGBP,142,Expense
A000290916,10.56,14.00,Payment,548201,JetBrainsGBP,139,Expense
A000003658,5.51,7.00,Payment,548201,JetBrainsGBP,140,Expense
Z000244242,17.65,23.00,Payment,548201,JetBrainsGBP,140,Expense
A000009927,13.77,19.00,Payment,548201,JetBrainsGBP,138,Expense
C000292680,7.84,10.00,Payment,548201,JetBrainsGBP,140,Expense
R000123862,18.63,24.00,Payment,548201,JetBrainsGBP,142,Expense
Z000291582,16.45,22.00,Payment,548201,JetBrainsGBP,139,Expense
C000096626,4.24,6.00,Payment,548201,JetBrainsGBP,138,Expense
A000034045,15.20,20.00,Payment,548201,JetBrainsGBP,140,Expense
E000193464,4.74,6.00,Payment,548201,JetBrainsGBP,142,Expense
R000027873,11.39,16.00,Payment,548201,JetBrainsGBP,138,Expense
C000195126,1.54,2.00,Payment,548201,JetBrainsGBP,142,Expense
C000014410,7.99,11.00,Payment,548201,JetBrainsGBP,138,Expense
Z000087457,28.17,37.00,Payment,548201,JetBrainsGBP,140,Expense
R000127837,19.20,25.00,Payment,548201,JetBrainsGBP,139,Expense
Z000136173,20.38,27.00,Payment,548201,JetBrainsGBP,139,Expense
Z000016770,11.03,14.00,Payment,548201,JetBrainsGBP,142,Expense
A000244133,5.28,7.00,Payment,548201,JetBrainsGBP,139,Expense
E000194388,20.54,26.00,Payment,548201,JetBrainsGBP,140,Expense
R000150267,0.74,1.00,Payment,548201,JetBrainsGBP,139,Expense
R000105522,27.91,37.00,Payment,548201,JetBrainsGBP,139,Expense
E000157370,23.51,30.00,Payment,548201,JetBrainsGBP,140,Expense
Z000254516,12.62,16.00,Payment,548201,JetBrainsGBP,142,Expense
A000129182,11.14,14.00,Payment,548201,JetBrainsGBP,142,Expense
Z000219966,1.50,2.00,Payment,548201,JetBrainsGBP,139,Expense
R000281481,2.14,3.00,Payment,548201,JetBrainsGBP,138,Expense
Z000300665,13.44,19.00,Payment,548201,JetBrainsGBP,138,Expense
E000088373,20.50,27.00,Payment,548201,JetBrainsGBP,139,Expense
C000262527,23.10,32.00,Payment,548201,JetBrainsGBP,138,Expense
E000137087,15.06,20.00,Payment,548201,JetBrainsGBP,139,Expense
E000006925,3.60,5.00,Payment,548201,JetBrainsGBP,138,Expense
E000080502,10.70,15.00,Payment,548201,JetBrainsGBP,138,Expense
A000029538,24.76,35.00,Payment,548201,JetBrainsGBP,138,Expense
A000301159,19.18,25.00,Payment,548201,JetBrainsGBP,140,Expense
E000129259,2.35,3.00,Payment,548201,JetBrainsGBP,140,Expense
Z000155246,4.60,6.00,Payment,548201,JetBrainsGBP,140,Expense
Z000271308,8.41,11.00,Payment,548201,JetBrainsGBP,142,Expense
R000192252,16.95,23.00,Payment,548201,JetBrainsGBP,138,Expense
A000014839,7.86,10.00,Payment,548201,JetBrainsGBP,140,Expense
Z000062468,4.43,6.00,Payment,548201,JetBrainsGBP,138,Expense
C000297356,1.57,2.00,Payment,548201,JetBrainsGBP,140,Expense
E000175332,6.92,9.00,Payment,548201,JetBrainsGBP,142,Expense
A000040754,2.35,3.00,Payment,548201,JetBrainsGBP,139,Expense
A000096884,19.40,25.00,Payment,548201,JetBrainsGBP,140,Expense
A000215718,24.45,34.00,Payment,548201,JetBrainsGBP,138,Expense
