ORDER_REF,AMOUNT,AMOUNT_FOREIGN,TRANSACTION_TYPE,ACCOUNTNUMBER,MERCHANT_ACCOUNT,BATCH_NUMBER,TYPE_NAME
C000030685,29.00,29.00,Payment,548201,JetBrainsUSD,139,Expense
C000102362,10.00,10.00,Payment,548201,JetBrainsUSD,140,Expense
C000170435,27.00,27.00,Payment,548201,JetBrainsUSD,142,Expense
C000252274,34.00,34.00,Payment,548201,JetBrainsUSD,139,Expense
E000003127,26.00,26.00,Payment,548201,JetBrainsUSD,140,Expense
E000008736,20.00,20.00,Payment,548201,JetBrainsUSD,140,Expense
E000030137,29.00,29.00,Payment,548201,JetBrainsUSD,138,Expense
E000065204,36.00,36.00,Payment,548201,JetBrainsUSD,139,Expense
E000071605,12.00,12.00,Payment,548201,JetBrainsUSD,139,Expense
E000146931,5.00,5.00,Payment,548201,JetBrainsUSD,139,Expense
E000184282,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
E000234383,27.00,27.00,Payment,548201,JetBrainsUSD,138,Expense
R000107203,15.00,15.00,Payment,548201,JetBrainsUSD,141,Expense
R000199219,8.00,8.00,Payment,548201,JetBrainsUSD,138,Expense
R000261661,8.00,8.00,Payment,548201,JetBrainsUSD,142,Expense
Z000020809,9.00,9.00,Payment,548201,JetBrainsUSD,139,Expense
Z000145462,32.00,32.00,Payment,548201,JetBrainsUSD,140,Expense
A000233076,24.00,24.00,Payment,548201,JetBrainsUSD,140,Expense
A000241214,15.00,15.00,Payment,548201,JetBrainsUSD,141,Expense
C000062560,16.00,16.00,Payment,548201,JetBrainsUSD,141,Expense
C000078212,2.00,2.00,Payment,548201,JetBrainsUSD,139,Expense
C000126091,15.00,15.00,Payment,548201,JetBrainsUSD,139,Expense
C000132576,7.00,7.00,Payment,548201,JetBrainsUSD,142,Expense
C000205062,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
C000244466,16.00,16.00,Payment,548201,JetBrainsUSD,139,Expense
E000005150,40.00,40.00,Payment,548201,JetBrainsUSD,141,Expense
E000239900,15.00,15.00,Payment,548201,JetBrainsUSD,142,Expense
R000176956,25.00,25.00,Payment,548201,JetBrainsUSD,139,Expense
R000278600,13.00,13.00,Payment,548201,JetBrainsUSD,138,Expense
Z000059941,30.00,30.00,Payment,548201,JetBrainsUSD,139,Expense
Z000291120,8.00,8.00,Payment,548201,JetBrainsUSD,138,Expense
A000047689,6.00,6.00,Payment,548201,JetBrainsUSD,140,Expense
A000176982,16.00,16.00,Payment,548201,JetBrainsUSD,138,Expense
A000222314,22.00,22.00,Payment,548201,JetBrainsUSD,139,Expense
A000274622,15.00,15.00,Payment,548201,JetBrainsUSD,138,Expense
A000301970,6.00,6.00,Payment,548201,JetBrainsUSD,138,Expense
C000085059,16.00,16.00,Payment,548201,JetBrainsUSD,141,Expense
E000232423,13.00,13.00,Payment,548201,JetBrainsUSD,138,Expense
E000248337,5.00,5.00,Payment,548201,JetBrainsUSD,141,Expense
R000025647,5.00,5.00,Payment,548201,JetBrainsUSD,141,Expense
R000211347,26.00,26.00,Payment,548201,JetBrainsUSD,141,Expense
Z000134878,4.00,4.00,Payment,548201,JetBrainsUSD,138,Expense
Z000254251,4.00,4.00,Payment,548201,JetBrainsUSD,139,Expense
A000036941,7.00,7.00,Payment,548201,JetBrainsUSD,141,Expense
A000075888,21.00,21.00,Payment,548201,JetBrainsUSD,139,Expense
A000163045,3.00,3.00,Payment,548201,JetBrainsUSD,141,Expense
A000229889,10.00,10.00,Payment,548201,JetBrainsUSD,142,Expense
A000240373,2.00,2.00,Payment,548201,JetBrainsUSD,141,Expense
A000276735,25.00,25.00,Payment,548201,JetBrainsUSD,140,Expense
C000056294,17.00,17.00,Payment,548201,JetBrainsUSD,139,Expense
C000076517,27.00,27.00,Payment,548201,JetBrainsUSD,139,Expense
C000094748,3.00,3.00,Payment,548201,JetBrainsUSD,141,Expense
C000219531,16.00,16.00,Payment,548201,JetBrainsUSD,139,Expense
E000037630,14.00,14.00,Payment,548201,JetBrainsUSD,141,Expense
E000114798,13.00,13.00,Payment,548201,JetBrainsUSD,138,Expense
E000185405,24.00,24.00,Payment,548201,JetBrainsUSD,141,Expense
R000038785,12.00,12.00,Payment,548201,JetBrainsUSD,142,Expense
R000073883,22.00,22.00,Payment,548201,JetBrainsUSD,138,Expense
R000220562,15.00,15.00,Payment,548201,JetBrainsUSD,140,Expense
R000250585,25.00,25.00,Payment,548201,JetBrainsUSD,142,Expense
Z000011153,14.00,14.00,Payment,548201,JetBrainsUSD,140,Expense
Z000067169,33.00,33.00,Payment,548201,JetBrainsUSD,140,Expense
Z000152438,6.00,6.00,Payment,548201,JetBrainsUSD,138,Expense
Z000211945,33.00,33.00,Payment,548201,JetBrainsUSD,142,Expense
A000000303,7.00,7.00,Payment,548201,JetBrainsUSD,138,Expense
A000198561,5.00,5.00,Payment,548201,JetBrainsUSD,140,Expense
E000056137,8.00,8.00,Payment,548201,JetBrainsUSD,139,Expense
E000087768,22.00,22.00,Payment,548201,JetBrainsUSD,140,Expense
E000183039,15.00,15.00,Payment,548201,JetBrainsUSD,140,Expense
R000011612,19.00,19.00,Payment,548201,JetBrainsUSD,142,Expense
R000120256,22.00,22.00,Payment,548201,JetBrainsUSD,141,Expense
R000153737,7.00,7.00,Payment,548201,JetBrainsUSD,141,Expense
R000160895,22.00,22.00,Payment,548201,JetBrainsUSD,140,Expense
R000168329,19.00,19.00,Payment,548201,JetBrainsUSD,141,Expense
R000236738,32.00,32.00,Payment,548201,JetBrainsUSD,140,Expense
Z000087312,12.00,12.00,Payment,548201,JetBrainsUSD,142,Expense
Z000089299,29.00,29.00,Payment,548201,JetBrainsUSD,141,Expense
Z000184743,12.00,12.00,Payment,548201,JetBrainsUSD,139,Expense
Z000191020,3.00,3.00,Payment,548201,JetBrainsUSD,141,Expense
A000083600,8.00,8.00,Payment,548201,JetBrainsUSD,140,Expense
A000086285,9.00,9.00,Payment,548201,JetBrainsUSD,140,Expense
A000090700,13.00,13.00,Payment,548201,JetBrainsUSD,138,Expense
A000117316,7.00,7.00,Payment,548201,JetBrainsUSD,139,Expense
A000189613,3.00,3.00,Payment,548201,JetBrainsUSD,140,Expense
A000242257,4.00,4.00,Payment,548201,JetBrainsUSD,141,Expense
A000287580,39.00,39.00,Payment,548201,JetBrainsUSD,140,Expense
C000028193,11.00,11.00,Payment,548201,JetBrainsUSD,138,Expense
C000194102,7.00,7.00,Payment,548201,JetBrainsUSD,141,Expense
E000027269,26.00,26.00,Payment,548201,JetBrainsUSD,139,Expense
E000208783,17.00,17.00,Payment,548201,JetBrainsUSD,142,Expense
R000085028,15.00,15.00,Payment,548201,JetBrainsUSD,138,Expense
R000089939,10.00,10.00,Payment,548201,JetBrainsUSD,140,Expense
R000160369,16.00,16.00,Payment,548201,JetBrainsUSD,140,Expense
R000237388,23.00,23.00,Payment,548201,JetBrainsUSD,142,Expense
Z000188974,5.00,5.00,Payment,548201,JetBrainsUSD,139,Expense
A000117333,20.00,20.00,Payment,548201,JetBrainsUSD,141,Expense
A000256573,32.00,32.00,Payment,548201,JetBrainsUSD,142,Expense
A000258869,6.00,6.00,Payment,548201,JetBrainsUSD,142,Expense
A000259387,5.00,5.00,Payment,548201,JetBrainsUSD,141,Expense
C000030249,25.00,25.00,Payment,548201,JetBrainsUSD,140,Expense
C000057205,20.00,20.00,Payment,548201,JetBrainsUSD,141,Expense
E000076728,16.00,16.00,Payment,548201,JetBrainsUSD,141,Expense
E000117667,3.00,3.00,Payment,548201,JetBrainsUSD,139,Expense
R000224971,7.00,7.00,Payment,548201,JetBrainsUSD,139,Expense
Z000152898,14.00,14.00,Payment,548201,JetBrainsUSD,141,Expense
Z000225317,21.00,21.00,Payment,548201,JetBrainsUSD,139,Expense
A000012415,4.00,4.00,Payment,548201,JetBrainsUSD,139,Expense
A000250692,23.00,23.00,Payment,548201,JetBrainsUSD,140,Expense
A000288531,39.00,39.00,Payment,548201,JetBrainsUSD,141,Expense
E000109417,5.00,5.00,Payment,548201,JetBrainsUSD,140,Expense
E000243849,20.00,20.00,Payment,548201,JetBrainsUSD,141,Expense
E000269745,1.00,1.00,Payment,548201,JetBrainsUSD,139,Expense
R000111257,7.00,7.00,Payment,548201,JetBrainsUSD,138,Expense
R000157319,1.00,1.00,Payment,548201,JetBrainsUSD,142,Expense
R000259120,12.00,12.00,Payment,548201,JetBrainsUSD,141,Expense
Z000156225,26.00,26.00,Payment,548201,JetBrainsUSD,139,Expense
Z000198129,29.00,29.00,Payment,548201,JetBrainsUSD,140,Expense
Z000201684,11.00,11.00,Payment,548201,JetBrainsUSD,142,Expense
Z000225299,6.00,6.00,Payment,548201,JetBrainsUSD,140,Expense
A000047342,30.00,30.00,Payment,548201,JetBrainsUSD,139,Expense
A000088655,7.00,7.00,Payment,548201,JetBrainsUSD,139,Expense
A000260761,22.00,22.00,Payment,548201,JetBrainsUSD,141,Expense
A000277222,22.00,22.00,Payment,548201,JetBrainsUSD,140,Expense
E000009431,10.00,10.00,Payment,548201,JetBrainsUSD,140,Expense
E000067672,25.00,25.00,Payment,548201,JetBrainsUSD,141,Expense
E000105104,40.00,40.00,Payment,548201,JetBrainsUSD,139,Expense
E000110932,30.00,30.00,Payment,548201,JetBrainsUSD,140,Expense
E000135891,26.00,26.00,Payment,548201,JetBrainsUSD,139,Expense
E000254402,37.00,37.00,Payment,548201,JetBrainsUSD,139,Expense
E000263679,5.00,5.00,Payment,548201,JetBrainsUSD,140,Expense
R000107314,33.00,33.00,Payment,548201,JetBrainsUSD,141,Expense
R000238320,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
Z000180108,32.00,32.00,Payment,548201,JetBrainsUSD,142,Expense
Z000193104,29.00,29.00,Payment,548201,JetBrainsUSD,141,Expense
Z000197087,39.00,39.00,Payment,548201,JetBrainsUSD,138,Expense
A000117177,13.00,13.00,Payment,548201,JetBrainsUSD,140,Expense
A000271853,7.00,7.00,Payment,548201,JetBrainsUSD,138,Expense
A000286917,28.00,28.00,Payment,548201,JetBrainsUSD,142,Expense
C000134556,10.00,10.00,Payment,548201,JetBrainsUSD,138,Expense
C000192819,11.00,11.00,Payment,548201,JetBrainsUSD,139,Expense
C000218012,1.00,1.00,Payment,548201,JetBrainsUSD,139,Expense
E000099226,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
E000154111,7.00,7.00,Payment,548201,JetBrainsUSD,138,Expense
E000164900,30.00,30.00,Payment,548201,JetBrainsUSD,141,Expense
R000048807,5.00,5.00,Payment,548201,JetBrainsUSD,140,Expense
R000176835,3.00,3.00,Payment,548201,JetBrainsUSD,138,Expense
Z000060363,10.00,10.00,Payment,548201,JetBrainsUSD,139,Expense
Z000292990,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
A000014891,2.00,2.00,Payment,548201,JetBrainsUSD,142,Expense
A000015709,2.00,2.00,Payment,548201,JetBrainsUSD,140,Expense
A000043053,13.00,13.00,Payment,548201,JetBrainsUSD,140,Expense
A000142652,2.00,2.00,Payment,548201,JetBrainsUSD,141,Expense
C000098542,32.00,32.00,Payment,548201,JetBrainsUSD,138,Expense
E000077381,10.00,10.00,Payment,548201,JetBrainsUSD,138,Expense
E000243067,8.00,8.00,Payment,548201,JetBrainsUSD,138,Expense
R000225862,10.00,10.00,Payment,548201,JetBrainsUSD,141,Expense
R000244692,33.00,33.00,Payment,548201,JetBrainsUSD,139,Expense
R000272615,10.00,10.00,Payment,548201,JetBrainsUSD,138,Expense
Z000072722,1.00,1.00,Payment,548201,JetBrainsUSD,140,Expense
Z000082712,1.00,1.00,Payment,548201,JetBrainsUSD,139,Expense
Z000164239,27.00,27.00,Payment,548201,JetBrainsUSD,141,Expense
A000010866,34.00,34.00,Payment,548201,JetBrainsUSD,141,Expense
A000052170,23.00,23.00,Payment,548201,JetBrainsUSD,138,Expense
C000023817,12.00,12.00,Payment,548201,JetBrainsUSD,141,Expense
C000072578,19.00,19.00,Payment,548201,JetBrainsUSD,140,Expense
C000072672,29.00,29.00,Payment,548201,JetBrainsUSD,140,Expense
C000128057,6.00,6.00,Payment,548201,JetBrainsUSD,142,Expense
E000098033,39.00,39.00,Payment,548201,JetBrainsUSD,140,Expense
E000242060,21.00,21.00,Payment,548201,JetBrainsUSD,141,Expense
R000065486,7.00,7.00,Payment,548201,JetBrainsUSD,140,Expense
R000119428,21.00,21.00,Payment,548201,JetBrainsUSD,139,Expense
R000258491,25.00,25.00,Payment,548201,JetBrainsUSD,139,Expense
Z000011695,11.00,11.00,Payment,548201,JetBrainsUSD,141,Expense
Z000105653,18.00,18.00,Payment,548201,JetBrainsUSD,138,Expense
Z000186467,14.00,14.00,Payment,548201,JetBrainsUSD,139,Expense
Z000237151,21.00,21.00,Payment,548201,JetBrainsUSD,142,Expense
Z000275164,3.00,3.00,Payment,548201,JetBrainsUSD,140,Expense
A000054568,10.00,10.00,Payment,548201,JetBrainsUSD,139,Expense
C000077902,15.00,15.00,Payment,548201,JetBrainsUSD,139,Expense
C000120641,29.00,29.00,Payment,548201,JetBrainsUSD,138,Expense
C000176875,21.00,21.00,Payment,548201,JetBrainsUSD,139,Expense
C000184367,4.00,4.00,Payment,548201,JetBrainsUSD,141,Expense
C000199418,6.00,6.00,Payment,548201,JetBrainsUSD,140,Expense
C000222692,1.00,1.00,Payment,548201,JetBrainsUSD,139,Expense
C000279000,7.00,7.00,Payment,548201,JetBrainsUSD,139,Expense
E000142094,13.00,13.00,Payment,548201,JetBrainsUSD,140,Expense
R000153181,5.00,5.00,Payment,548201,JetBrainsUSD,138,Expense
R000211147,8.00,8.00,Payment,548201,JetBrainsUSD,140,Expense
Z000147623,10.00,10.00,Payment,548201,JetBrainsUSD,138,Expense
Z000154900,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
Z000161585,10.00,10.00,Payment,548201,JetBrainsUSD,139,Expense
Z000207324,9.00,9.00,Payment,548201,JetBrainsUSD,142,Expense
A000142023,32.00,32.00,Payment,548201,JetBrainsUSD,139,Expense
C000164508,1.00,1.00,Payment,548201,JetBrainsUSD,140,Expense
C000288563,30.00,30.00,Payment,548201,JetBrainsUSD,141,Expense
E000014424,17.00,17.00,Payment,548201,JetBrainsUSD,140,Expense
E000112188,30.00,30.00,Payment,548201,JetBrainsUSD,140,Expense
E000169978,9.00,9.00,Payment,548201,JetBrainsUSD,139,Expense
E000172774,7.00,7.00,Payment,548201,JetBrainsUSD,142,Expense
E000192533,13.00,13.00,Payment,548201,JetBrainsUSD,142,Expense
E000282336,16.00,16.00,Payment,548201,JetBrainsUSD,140,Expense
R000075129,5.00,5.00,Payment,548201,JetBrainsUSD,139,Expense
R000129634,8.00,8.00,Payment,548201,JetBrainsUSD,140,Expense
R000174213,6.00,6.00,Payment,548201,JetBrainsUSD,142,Expense
R000223526,24.00,24.00,Payment,548201,JetBrainsUSD,139,Expense
Z000001879,6.00,6.00,Payment,548201,JetBrainsUSD,139,Expense
Z000043276,7.00,7.00,Payment,548201,JetBrainsUSD,142,Expense
Z000082566,33.00,33.00,Payment,548201,JetBrainsUSD,142,Expense
Z000107470,6.00,6.00,Payment,548201,JetBrainsUSD,139,Expense
Z000143040,25.00,25.00,Payment,548201,JetBrainsUSD,138,Expense
Z000161483,14.00,14.00,Payment,548201,JetBrainsUSD,142,Expense
Z000207793,37.00,37.00,Payment,548201,JetBrainsUSD,141,Expense
Z000260531,32.00,32.00,Payment,548201,JetBrainsUSD,138,Expense
Z000269889,41.00,41.00,Payment,548201,JetBrainsUSD,140,Expense
Z000277390,3.00,3.00,Payment,548201,JetBrainsUSD,141,Expense
A000168387,36.00,36.00,Payment,548201,JetBrainsUSD,141,Expense
A000192965,1.00,1.00,Payment,548201,JetBrainsUSD,139,Expense
A000196507,5.00,5.00,Payment,548201,JetBrainsUSD,140,Expense
C000087810,3.00,3.00,Payment,548201,JetBrainsUSD,139,Expense
C000157242,10.00,10.00,Payment,548201,JetBrainsUSD,142,Expense
C000283451,8.00,8.00,Payment,548201,JetBrainsUSD,139,Expense
R000036812,19.00,19.00,Payment,548201,JetBrainsUSD,141,Expense
R000050717,4.00,4.00,Payment,548201,JetBrainsUSD,142,Expense
R000152443,13.00,13.00,Payment,548201,JetBrainsUSD,141,Expense
R000186483,8.00,8.00,Payment,548201,JetBrainsUSD,141,Expense
R000213386,17.00,17.00,Payment,548201,JetBrainsUSD,142,Expense
R000288635,6.00,6.00,Payment,548201,JetBrainsUSD,142,Expense
Z000096302,7.00,7.00,Payment,548201,JetBrainsUSD,140,Expense
Z000213830,3.00,3.00,Payment,548201,JetBrainsUSD,140,Expense
A000028028,47.00,47.00,Payment,548201,JetBrainsUSD,138,Expense
A000093612,7.00,7.00,Payment,548201,JetBrainsUSD,139,Expense
A000132790,42.00,42.00,Payment,548201,JetBrainsUSD,142,Expense
A000298216,8.00,8.00,Payment,548201,JetBrainsUSD,140,Expense
C000231666,23.00,23.00,Payment,548201,JetBrainsUSD,138,Expense
C000300508,42.00,42.00,Payment,548201,JetBrainsUSD,141,Expense
E000027424,22.00,22.00,Payment,548201,JetBrainsUSD,138,Expense
E000094570,17.00,17.00,Payment,548201,JetBrainsUSD,138,Expense
E000096114,50.00,50.00,Payment,548201,JetBrainsUSD,139,Expense
E000233870,23.00,23.00,Payment,548201,JetBrainsUSD,142,Expense
E000239724,42.00,42.00,Payment,548201,JetBrainsUSD,141,Expense
R000081989,3.00,3.00,Payment,548201,JetBrainsUSD,138,Expense
R000112121,6.00,6.00,Payment,548201,JetBrainsUSD,140,Expense
R000264833,1.00,1.00,Payment,548201,JetBrainsUSD,141,Expense
Z000061450,5.00,5.00,Payment,548201,JetBrainsUSD,138,Expense
Z000245290,5.00,5.00,Payment,548201,JetBrainsUSD,141,Expense
Z000295421,17.00,17.00,Payment,548201,JetBrainsUSD,141,Expense
A000042006,29.00,29.00,Payment,548201,JetBrainsUSD,141,Expense
A000154730,10.00,10.00,Payment,548201,JetBrainsUSD,141,Expense
A000200951,3.00,3.00,Payment,548201,JetBrainsUSD,140,Expense
A000202131,12.00,12.00,Payment,548201,JetBrainsUSD,139,Expense
A000228721,8.00,8.00,Payment,548201,JetBrainsUSD,140,Expense
A000258172,16.00,16.00,Payment,548201,JetBrainsUSD,139,Expense
A000293440,6.00,6.00,Payment,548201,JetBrainsUSD,140,Expense
C000202127,17.00,17.00,Payment,548201,JetBrainsUSD,141,Expense
C000281628,1.00,1.00,Payment,548201,JetBrainsUSD,138,Expense
E000040616,40.00,40.00,Payment,548201,JetBrainsUSD,139,Expense
E000097631,6.00,6.00,Payment,548201,JetBrainsUSD,138,Expense
E000182646,12.00,12.00,Payment,548201,JetBrainsUSD,138,Expense
E000257788,43.00,43.00,Payment,548201,JetBrainsUSD,138,Expense
R000014548,24.00,24.00,Payment,548201,JetBrainsUSD,140,Expense
R000133413,6.00,6.00,Payment,548201,JetBrainsUSD,138,Expense
Z000207148,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
Z000214972,7.00,7.00,Payment,548201,JetBrainsUSD,140,Expense
Z000239578,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
Z000276105,30.00,30.00,Payment,548201,JetBrainsUSD,139,Expense
Z000300421,12.00,12.00,Payment,548201,JetBrainsUSD,140,Expense
A000173357,25.00,25.00,Payment,548201,JetBrainsUSD,142,Expense
C000067673,17.00,17.00,Payment,548201,JetBrainsUSD,141,Expense
C000091737,2.00,2.00,Payment,548201,JetBrainsUSD,142,Expense
C000256272,3.00,3.00,Payment,548201,JetBrainsUSD,141,Expense
E000052758,15.00,15.00,Payment,548201,JetBrainsUSD,140,Expense
E000061712,14.00,14.00,Payment,548201,JetBrainsUSD,142,Expense
E000173980,24.00,24.00,Payment,548201,JetBrainsUSD,140,Expense
E000269694,10.00,10.00,Payment,548201,JetBrainsUSD,138,Expense
E000280588,4.00,4.00,Payment,548201,JetBrainsUSD,139,Expense
R000124362,15.00,15.00,Payment,548201,JetBrainsUSD,142,Expense
R000195535,18.00,18.00,Payment,548201,JetBrainsUSD,139,Expense
Z000108383,24.00,24.00,Payment,548201,JetBrainsUSD,139,Expense
Z000115455,38.00,38.00,Payment,548201,JetBrainsUSD,138,Expense
Z000120815,12.00,12.00,Payment,548201,JetBrainsUSD,141,Expense
Z000202287,7.00,7.00,Payment,548201,JetBrainsUSD,141,Expense
Z000212819,9.00,9.00,Payment,548201,JetBrainsUSD,139,Expense
A000007304,11.00,11.00,Payment,548201,JetBrainsUSD,140,Expense
A000197126,17.00,17.00,Payment,548201,JetBrainsUSD,141,Expense
A000267929,1.00,1.00,Payment,548201,JetBrainsUSD,141,Expense
A000270637,10.00,10.00,Payment,548201,JetBrainsUSD,141,Expense
C000034794,25.00,25.00,Payment,548201,JetBrainsUSD,139,Expense
C000104248,16.00,16.00,Payment,548201,JetBrainsUSD,138,Expense
C000264166,22.00,22.00,Payment,548201,JetBrainsUSD,142,Expense
E000037468,8.00,8.00,Payment,548201,JetBrainsUSD,140,Expense
R000268150,12.00,12.00,Payment,548201,JetBrainsUSD,142,Expense
Z000003828,28.00,28.00,Payment,548201,JetBrainsUSD,138,Expense
Z000103111,25.00,25.00,Payment,548201,JetBrainsUSD,139,Expense
Z000263305,26.00,26.00,Payment,548201,JetBrainsUSD,141,Expense
A000049972,11.00,11.00,Payment,548201,JetBrainsUSD,140,Expense
C000053650,30.00,30.00,Payment,548201,JetBrainsUSD,138,Expense
C000105505,15.00,15.00,Payment,548201,JetBrainsUSD,141,Expense
C000144759,15.00,15.00,Payment,548201,JetBrainsUSD,138,Expense
C000170272,16.00,16.00,Payment,548201,JetBrainsUSD,142,Expense
E000255379,7.00,7.00,Payment,548201,JetBrainsUSD,138,Expense
E000269109,5.00,5.00,Payment,548201,JetBrainsUSD,142,Expense
R000260242,17.00,17.00,Payment,548201,JetBrainsUSD,142,Expense
R000262227,5.00,5.00,Payment,548201,JetBrainsUSD,141,Expense
Z000001198,1.00,1.00,Payment,548201,JetBrainsUSD,141,Expense
Z000066044,9.00,9.00,Payment,548201,JetBrainsUSD,141,Expense
Z000137548,1.00,1.00,Payment,548201,JetBrainsUSD,140,Expense
Z000170469,11.00,11.00,Payment,548201,JetBrainsUSD,141,Expense
Z000172226,7.00,7.00,Payment,548201,JetBrainsUSD,140,Expense
Z000222747,32.00,32.00,Payment,548201,JetBrainsUSD,141,Expense
A000060285,8.00,8.00,Payment,548201,JetBrainsUSD,142,Expense
A000178401,9.00,9.00,Payment,548201,JetBrainsUSD,138,Expense
A000229881,7.00,7.00,Payment,548201,JetBrainsUSD,139,Expense
C000205575,23.00,23.00,Payment,548201,JetBrainsUSD,139,Expense
C000272912,2.00,2.00,Payment,548201,JetBrainsUSD,139,Expense
E000012252,14.00,14.00,Payment,548201,JetBrainsUSD,138,Expense
E000210616,12.00,12.00,Payment,548201,JetBrainsUSD,140,Expense
R000160810,13.00,13.00,Payment,548201,JetBrainsUSD,139,Expense
R000254580,35.00,35.00,Payment,548201,JetBrainsUSD,139,Expense
Z000094395,7.00,7.00,Payment,548201,JetBrainsUSD,140,Expense
Z000140784,15.00,15.00,Payment,548201,JetBrainsUSD,141,Expense
A000064211,1.00,1.00,Payment,548201,JetBrainsUSD,139,Expense
A000197412,9.00,9.00,Payment,548201,JetBrainsUSD,139,Expense
A000210237,6.00,6.00,Payment,548201,JetBrainsUSD,142,Expense
C000177237,25.00,25.00,Payment,548201,JetBrainsUSD,139,Expense
C000193875,27.00,27.00,Payment,548201,JetBrainsUSD,141,Expense
C000263138,2.00,2.00,Payment,548201,JetBrainsUSD,141,Expense
C000293720,1.00,1.00,Payment,548201,JetBrainsUSD,138,Expense
E000066380,11.00,11.00,Payment,548201,JetBrainsUSD,139,Expense
E000251564,21.00,21.00,Payment,548201,JetBrainsUSD,138,Expense
E000253392,16.00,16.00,Payment,548201,JetBrainsUSD,139,Expense
R000230476,5.00,5.00,Payment,548201,JetBrainsUSD,140,Expense
Z000046192,29.00,29.00,Payment,548201,JetBrainsUSD,139,Expense
Z000141645,39.00,39.00,Payment,548201,JetBrainsUSD,138,Expense
A000094164,13.00,13.00,Payment,548201,JetBrainsUSD,140,Expense
A000119280,31.00,31.00,Payment,548201,JetBrainsUSD,138,Expense
A000147349,9.00,9.00,Payment,548201,JetBrainsUSD,140,Expense
A000247853,4.00,4.00,Payment,548201,JetBrainsUSD,141,Expense
C000083028,4.00,4.00,Payment,548201,JetBrainsUSD,142,Expense
C000106194,1.00,1.00,Payment,548201,JetBrainsUSD,141,Expense
C000108153,18.00,18.00,Payment,548201,JetBrainsUSD,139,Expense
E000217636,15.00,15.00,Payment,548201,JetBrainsUSD,139,Expense
E000278098,10.00,10.00,Payment,548201,JetBrainsUSD,142,Expense
R000004305,4.00,4.00,Payment,548201,JetBrainsUSD,138,Expense
R000213323,5.00,5.00,Payment,548201,JetBrainsUSD,140,Expense
R000225485,6.00,6.00,Payment,548201,JetBrainsUSD,141,Expense
Z000086592,20.00,20.00,Payment,548201,JetBrainsUSD,139,Expense
Z000199457,29.00,29.00,Payment,548201,JetBrainsUSD,138,Expense
A000222367,8.00,8.00,Payment,548201,JetBrainsUSD,138,Expense
A000231364,19.00,19.00,Payment,548201,JetBrainsUSD,139,Expense
C000047203,22.00,22.00,Payment,548201,JetBrainsUSD,142,Expense
C000078504,7.00,7.00,Payment,548201,JetBrainsUSD,139,Expense
C000144526,13.00,13.00,Payment,548201,JetBrainsUSD,141,Expense
E000108594,27.00,27.00,Payment,548201,JetBrainsUSD,142,Expense
E000145142,11.00,11.00,Payment,548201,JetBrainsUSD,139,Expense
E000183513,20.00,20.00,Payment,548201,JetBrainsUSD,140,Expense
E000200585,21.00,21.00,Payment,548201,JetBrainsUSD,142,Expense
R000173992,11.00,11.00,Payment,548201,JetBrainsUSD,138,Expense
Z000036880,15.00,15.00,Payment,548201,JetBrainsUSD,140,Expense
Z000232285,7.00,7.00,Payment,548201,JetBrainsUSD,140,Expense
A000009831,11.00,11.00,Payment,548201,JetBrainsUSD,141,Expense
A000026169,13.00,13.00,Payment,548201,JetBrainsUSD,141,Expense
A000163313,20.00,20.00,Payment,548201,JetBrainsUSD,140,Expense
A000169710,46.00,46.00,Payment,548201,JetBrainsUSD,142,Expense
A000246078,14.00,14.00,Payment,548201,JetBrainsUSD,142,Expense
A000265543,2.00,2.00,Payment,548201,JetBrainsUSD,139,Expense
A000296536,23.00,23.00,Payment,548201,JetBrainsUSD,139,Expense
C000038487,10.00,10.00,Payment,548201,JetBrainsUSD,142,Expense
C000040527,18.00,18.00,Payment,548201,JetBrainsUSD,140,Expense
C000043877,27.00,27.00,Payment,548201,JetBrainsUSD,138,Expense
C000073493,44.00,44.00,Payment,548201,JetBrainsUSD,141,Expense
C000149526,1.00,1.00,Payment,548201,JetBrainsUSD,138,Expense
C000181705,35.00,35.00,Payment,548201,JetBrainsUSD,138,Expense
C000227106,4.00,4.00,Payment,548201,JetBrainsUSD,142,Expense
E000050310,9.00,9.00,Payment,548201,JetBrainsUSD,138,Expense
E000060115,25.00,25.00,Payment,548201,JetBrainsUSD,142,Expense
E000116811,9.00,9.00,Payment,548201,JetBrainsUSD,139,Expense
E000174788,44.00,44.00,Payment,548201,JetBrainsUSD,138,Expense
R000033390,26.00,26.00,Payment,548201,JetBrainsUSD,138,Expense
R000149256,12.00,12.00,Payment,548201,JetBrainsUSD,139,Expense
R000201298,27.00,27.00,Payment,548201,JetBrainsUSD,141,Expense
R000210214,36.00,36.00,Payment,548201,JetBrainsUSD,138,Expense
R000269309,10.00,10.00,Payment,548201,JetBrainsUSD,140,Expense
R000276300,25.00,25.00,Payment,548201,JetBrainsUSD,142,Expense
Z000019884,19.00,19.00,Payment,548201,JetBrainsUSD,139,Expense
