ORDER_REF_index,ORDER_REF,GROSS,Total_in_netsuite,merchant_account,batch_number
E000029282,E000029282,400.0,Not_Available,JetBrainsGBP,141
E000030696,E000030696,340.0,Not_Available,JetBrainsGBP,141
E000032360,E000032360,368.0,Not_Available,JetBrainsGBP,141
E000032498,E000032498,720.0,Not_Available,JetBrainsGBP,141
E000033777,E000033777,250.0,Not_Available,JetBrainsGBP,141
E000033937,E000033937,112.0,Not_Available,JetBrainsGBP,141
E000034302,E000034302,128.0,Not_Available,JetBrainsGBP,141
E000034839,E000034839,300.0,Not_Available,JetBrainsGBP,141
E000034861,E000034861,50.0,Not_Available,JetBrainsGBP,141
E000034918,E000034918,350.0,Not_Available,JetBrainsGBP,141
E000035161,E000035161,130.0,Not_Available,JetBrainsGBP,141
E000035290,E000035290,240.0,Not_Available,JetBrainsGBP,141
E000035392,E000035392,200.0,Not_Available,JetBrainsGBP,141
E000035863,E000035863,390.0,Not_Available,JetBrainsGBP,141
E000035948,E000035948,790.0,Not_Available,JetBrainsGBP,141
E000037205,E000037205,780.0,Not_Available,JetBrainsGBP,141
E000037386,E000037386,380.0,Not_Available,JetBrainsGBP,141
E000038148,E000038148,76.0,Not_Available,JetBrainsGBP,141
E000038212,E000038212,314.0,Not_Available,JetBrainsGBP,141
E000038933,E000038933,290.0,Not_Available,JetBrainsGBP,141
E000039066,E000039066,420.0,Not_Available,JetBrainsGBP,141
E000040118,E000040118,560.0,Not_Available,JetBrainsGBP,141
E000040147,E000040147,140.0,Not_Available,JetBrainsGBP,141
E000040336,E000040336,284.0,Not_Available,JetBrainsGBP,141
E000040932,E000040932,845.0,Not_Available,JetBrainsGBP,141
E000041202,E000041202,92.0,Not_Available,JetBrainsGBP,141
E000041281,E000041281,140.0,Not_Available,JetBrainsGBP,141
E000041672,E000041672,410.0,Not_Available,JetBrainsGBP,141
E000042336,E000042336,405.0,Not_Available,JetBrainsGBP,141
E000042389,E000042389,140.0,Not_Available,JetBrainsGBP,141
E000042661,E000042661,500.0,Not_Available,JetBrainsGBP,141
E000042812,E000042812,528.0,Not_Available,JetBrainsGBP,141
E000042924,E000042924,192.0,Not_Available,JetBrainsGBP,141
E000043625,E000043625,390.0,Not_Available,JetBrainsGBP,141
E000044754,E000044754,350.0,Not_Available,JetBrainsGBP,141
E000045006,E000045006,560.0,Not_Available,JetBrainsGBP,141
E000045967,E000045967,65.0,Not_Available,JetBrainsGBP,141
E000046623,E000046623,500.0,Not_Available,JetBrainsGBP,141
E000047214,E000047214,230.0,Not_Available,JetBrainsGBP,141
E000047346,E000047346,845.0,Not_Available,JetBrainsGBP,141
E000048029,E000048029,488.0,Not_Available,JetBrainsGBP,141
E000048463,E000048463,500.0,Not_Available,JetBrainsGBP,141
E000048617,E000048617,835.0,Not_Available,JetBrainsGBP,141
E000049853,E000049853,400.0,Not_Available,JetBrainsGBP,141
E000050863,E000050863,100.0,Not_Available,JetBrainsGBP,141
E000050917,E000050917,100.0,Not_Available,JetBrainsGBP,141
E000051001,E000051001,400.0,Not_Available,JetBrainsGBP,141
E000052101,E000052101,200.0,Not_Available,JetBrainsGBP,141
E000052659,E000052659,42.0,Not_Available,JetBrainsGBP,141
E000053974,E000053974,210.0,Not_Available,JetBrainsGBP,141
E000054802,E000054802,260.0,Not_Available,JetBrainsGBP,141
E000055414,E000055414,420.0,Not_Available,JetBrainsGBP,141
E000055789,E000055789,84.0,Not_Available,JetBrainsGBP,141
E000056994,E000056994,130.0,Not_Available,JetBrainsGBP,141
E000057245,E000057245,242.0,Not_Available,JetBrainsGBP,141
E000057915,E000057915,40.0,Not_Available,JetBrainsGBP,141
E000059543,E000059543,168.0,Not_Available,JetBrainsGBP,141
E000059583,E000059583,200.0,Not_Available,JetBrainsGBP,141
E000061235,E000061235,200.0,Not_Available,JetBrainsGBP,141
E000061794,E000061794,0.0,Not_Available,JetBrainsGBP,141
E000061882,E000061882,110.0,Not_Available,JetBrainsGBP,141
E000062012,E000062012,641.0,Not_Available,JetBrainsGBP,141
E000062579,E000062579,420.0,Not_Available,JetBrainsGBP,141
E000062977,E000062977,140.0,Not_Available,JetBrainsGBP,141
E000063187,E000063187,14.0,Not_Available,JetBrainsGBP,141
E000064579,E000064579,200.0,Not_Available,JetBrainsGBP,141
E000064841,E000064841,598.0,Not_Available,JetBrainsGBP,141
E000064934,E000064934,310.0,Not_Available,JetBrainsGBP,141
E000066559,E000066559,60.0,Not_Available,JetBrainsGBP,141
E000066803,E000066803,300.0,Not_Available,JetBrainsGBP,141
E000066820,E000066820,432.0,Not_Available,JetBrainsGBP,141
E000067368,E000067368,112.0,Not_Available,JetBrainsGBP,141
E000067444,E000067444,84.0,Not_Available,JetBrainsGBP,141
E000068001,E000068001,112.0,Not_Available,JetBrainsGBP,141
E000068617,E000068617,160.0,Not_Available,JetBrainsGBP,141
E000069177,E000069177,650.0,Not_Available,JetBrainsGBP,141
E000069690,E000069690,450.0,Not_Available,JetBrainsGBP,141
E000069756,E000069756,300.0,Not_Available,JetBrainsGBP,141
E000069766,E000069766,136.0,Not_Available,JetBrainsGBP,141
E000069793,E000069793,84.0,Not_Available,JetBrainsGBP,141
E000070113,E000070113,70.0,Not_Available,JetBrainsGBP,141
E000070916,E000070916,404.0,Not_Available,JetBrainsGBP,141
E000072958,E000072958,126.0,Not_Available,JetBrainsGBP,141
E000074089,E000074089,140.0,Not_Available,JetBrainsGBP,141
E000074148,E000074148,585.0,Not_Available,JetBrainsGBP,141
E000074601,E000074601,400.0,Not_Available,JetBrainsGBP,141
E000075510,E000075510,641.0,Not_Available,JetBrainsGBP,141
E000075814,E000075814,174.0,Not_Available,JetBrainsGBP,141
E000075822,E000075822,400.0,Not_Available,JetBrainsGBP,141
E000075979,E000075979,150.0,Not_Available,JetBrainsGBP,141
E000076251,E000076251,200.0,Not_Available,JetBrainsGBP,141
E000076277,E000076277,244.0,Not_Available,JetBrainsGBP,141
E000076847,E000076847,256.0,Not_Available,JetBrainsGBP,141
E000077746,E000077746,339.0,Not_Available,JetBrainsGBP,141
E000077902,E000077902,321.0,Not_Available,JetBrainsGBP,141
E000078341,E000078341,432.0,Not_Available,JetBrainsGBP,141
E000078879,E000078879,200.0,Not_Available,JetBrainsGBP,141
E000080099,E000080099,745.0,Not_Available,JetBrainsGBP,141
E000080311,E000080311,140.0,Not_Available,JetBrainsGBP,141
E000080862,E000080862,384.0,Not_Available,JetBrainsGBP,141
E000081138,E000081138,300.0,Not_Available,JetBrainsGBP,141
E000081734,E000081734,334.0,Not_Available,JetBrainsGBP,141
E000081760,E000081760,360.0,Not_Available,JetBrainsGBP,141
E000082192,E000082192,584.0,Not_Available,JetBrainsGBP,141
E000082763,E000082763,340.0,Not_Available,JetBrainsGBP,141
E000082767,E000082767,350.0,Not_Available,JetBrainsGBP,141
E000083516,E000083516,414.0,Not_Available,JetBrainsGBP,141
E000083711,E000083711,506.0,Not_Available,JetBrainsGBP,141
E000083795,E000083795,711.0,Not_Available,JetBrainsGBP,141
E000084328,E000084328,370.0,Not_Available,JetBrainsGBP,141
E000084611,E000084611,90.0,Not_Available,JetBrainsGBP,141
E000084999,E000084999,14.0,Not_Available,JetBrainsGBP,141
E000085779,E000085779,80.0,Not_Available,JetBrainsGBP,141
E000087745,E000087745,450.0,Not_Available,JetBrainsGBP,141
E000087920,E000087920,758.0,Not_Available,JetBrainsGBP,141
E000088711,E000088711,14.0,Not_Available,JetBrainsGBP,141
E000088775,E000088775,192.0,Not_Available,JetBrainsGBP,141
E000089296,E000089296,350.0,Not_Available,JetBrainsGBP,141
E000090415,E000090415,120.0,Not_Available,JetBrainsGBP,141
E000090619,E000090619,150.0,Not_Available,JetBrainsGBP,141
E000090868,E000090868,220.0,Not_Available,JetBrainsGBP,141
E000091045,E000091045,112.0,Not_Available,JetBrainsGBP,141
E000091322,E000091322,840.0,Not_Available,JetBrainsGBP,141
E000091450,E000091450,224.0,Not_Available,JetBrainsGBP,141
E000092994,E000092994,605.0,Not_Available,JetBrainsGBP,141
E000093405,E000093405,126.0,Not_Available,JetBrainsGBP,141
E000093514,E000093514,445.0,Not_Available,JetBrainsGBP,141
E000093758,E000093758,504.0,Not_Available,JetBrainsGBP,141
E000093974,E000093974,177.0,Not_Available,JetBrainsGBP,141
E000095613,E000095613,126.0,Not_Available,JetBrainsGBP,141
E000095710,E000095710,576.0,Not_Available,JetBrainsGBP,141
E000095849,E000095849,685.0,Not_Available,JetBrainsGBP,141
E000096081,E000096081,65.0,Not_Available,JetBrainsGBP,141
E000096088,E000096088,342.0,Not_Available,JetBrainsGBP,141
E000096244,E000096244,450.0,Not_Available,JetBrainsGBP,141
E000096540,E000096540,800.0,Not_Available,JetBrainsGBP,141
E000097339,E000097339,84.0,Not_Available,JetBrainsGBP,141
E000099055,E000099055,390.0,Not_Available,JetBrainsGBP,141
E000099327,E000099327,450.0,Not_Available,JetBrainsGBP,141
E000099986,E000099986,855.0,Not_Available,JetBrainsGBP,141
E000100419,E000100419,70.0,Not_Available,JetBrainsGBP,141
E000100784,E000100784,1040.0,Not_Available,JetBrainsGBP,141
E000100951,E000100951,250.0,Not_Available,JetBrainsGBP,141
E000101311,E000101311,50.0,Not_Available,JetBrainsGBP,141
E000101968,E000101968,164.0,Not_Available,JetBrainsGBP,141
E000102186,E000102186,180.0,Not_Available,JetBrainsGBP,141
E000102534,E000102534,730.0,Not_Available,JetBrainsGBP,141
E000103511,E000103511,224.0,Not_Available,JetBrainsGBP,141
E000103870,E000103870,252.0,Not_Available,JetBrainsGBP,141
E000104422,E000104422,395.0,Not_Available,JetBrainsGBP,141
E000105157,E000105157,250.0,Not_Available,JetBrainsGBP,141
E000105681,E000105681,20.0,Not_Available,JetBrainsGBP,141
E000105918,E000105918,500.0,Not_Available,JetBrainsGBP,141
E000106051,E000106051,40.0,Not_Available,JetBrainsGBP,141
E000106196,E000106196,380.0,Not_Available,JetBrainsGBP,141
E000106777,E000106777,28.0,Not_Available,JetBrainsGBP,141
E000106846,E000106846,540.0,Not_Available,JetBrainsGBP,141
E000106968,E000106968,170.0,Not_Available,JetBrainsGBP,141
E000106985,E000106985,488.0,Not_Available,JetBrainsGBP,141
E000107172,E000107172,370.0,Not_Available,JetBrainsGBP,141
E000107183,E000107183,585.0,Not_Available,JetBrainsGBP,141
E000107539,E000107539,56.0,Not_Available,JetBrainsGBP,141
E000108087,E000108087,14.0,Not_Available,JetBrainsGBP,141
E000108092,E000108092,224.0,Not_Available,JetBrainsGBP,141
E000108456,E000108456,166.0,Not_Available,JetBrainsGBP,141
E000108622,E000108622,350.0,Not_Available,JetBrainsGBP,141
E000109987,E000109987,56.0,Not_Available,JetBrainsGBP,141
E000111578,E000111578,178.0,Not_Available,JetBrainsGBP,141
E000112695,E000112695,65.0,Not_Available,JetBrainsGBP,141
E000113175,E000113175,100.0,Not_Available,JetBrainsGBP,141
E000113780,E000113780,1100.0,Not_Available,JetBrainsGBP,141
E000113874,E000113874,168.0,Not_Available,JetBrainsGBP,141
E000114697,E000114697,120.0,Not_Available,JetBrainsGBP,141
E000116846,E000116846,240.0,Not_Available,JetBrainsGBP,141
E000117129,E000117129,250.0,Not_Available,JetBrainsGBP,141
E000117236,E000117236,460.0,Not_Available,JetBrainsGBP,141
E000117538,E000117538,188.0,Not_Available,JetBrainsGBP,141
E000117588,E000117588,448.0,Not_Available,JetBrainsGBP,141
E000118518,E000118518,126.0,Not_Available,JetBrainsGBP,141
E000118756,E000118756,234.0,Not_Available,JetBrainsGBP,141
E000118887,E000118887,150.0,Not_Available,JetBrainsGBP,141
E000119084,E000119084,510.0,Not_Available,JetBrainsGBP,141
E000119837,E000119837,250.0,Not_Available,JetBrainsGBP,141
E000119889,E000119889,300.0,Not_Available,JetBrainsGBP,141
E000120349,E000120349,42.0,Not_Available,JetBrainsGBP,141
E000120719,E000120719,478.0,Not_Available,JetBrainsGBP,141
E000120806,E000120806,693.0,Not_Available,JetBrainsGBP,141
E000121074,E000121074,340.0,Not_Available,JetBrainsGBP,141
E000121529,E000121529,350.0,Not_Available,JetBrainsGBP,141
E000122080,E000122080,540.0,Not_Available,JetBrainsGBP,141
E000122239,E000122239,390.0,Not_Available,JetBrainsGBP,141
E000122670,E000122670,495.0,Not_Available,JetBrainsGBP,141
E000123242,E000123242,552.0,Not_Available,JetBrainsGBP,141
E000123421,E000123421,14.0,Not_Available,JetBrainsGBP,141
E000124532,E000124532,650.0,Not_Available,JetBrainsGBP,141
E000124831,E000124831,42.0,Not_Available,JetBrainsGBP,141
E000125056,E000125056,280.0,Not_Available,JetBrainsGBP,141
E000126488,E000126488,630.0,Not_Available,JetBrainsGBP,141
E000127054,E000127054,126.0,Not_Available,JetBrainsGBP,141
E000128233,E000128233,450.0,Not_Available,JetBrainsGBP,141
E000128774,E000128774,460.0,Not_Available,JetBrainsGBP,141
E000128964,E000128964,440.0,Not_Available,JetBrainsGBP,141
E000129036,E000129036,750.0,Not_Available,JetBrainsGBP,141
E000130070,E000130070,930.0,Not_Available,JetBrainsGBP,141
E000130730,E000130730,272.0,Not_Available,JetBrainsGBP,141
E000131802,E000131802,314.0,Not_Available,JetBrainsGBP,141
E000132172,E000132172,330.0,Not_Available,JetBrainsGBP,141
E000132236,E000132236,230.0,Not_Available,JetBrainsGBP,141
E000133332,E000133332,470.0,Not_Available,JetBrainsGBP,141
E000133842,E000133842,390.0,Not_Available,JetBrainsGBP,141
E000135139,E000135139,200.0,Not_Available,JetBrainsGBP,141
E000135812,E000135812,154.0,Not_Available,JetBrainsGBP,141
E000135884,E000135884,300.0,Not_Available,JetBrainsGBP,141
E000135928,E000135928,108.0,Not_Available,JetBrainsGBP,141
E000135952,E000135952,210.0,Not_Available,JetBrainsGBP,141
E000136113,E000136113,100.0,Not_Available,JetBrainsGBP,141
E000136986,E000136986,450.0,Not_Available,JetBrainsGBP,141
E000138509,E000138509,60.0,Not_Available,JetBrainsGBP,141
E000138558,E000138558,700.0,Not_Available,JetBrainsGBP,141
E000139152,E000139152,790.0,Not_Available,JetBrainsGBP,141
E000139465,E000139465,160.0,Not_Available,JetBrainsGBP,141
E000141071,E000141071,785.0,Not_Available,JetBrainsGBP,141
E000141117,E000141117,140.0,Not_Available,JetBrainsGBP,141
E000141797,E000141797,182.0,Not_Available,JetBrainsGBP,141
E000142183,E000142183,500.0,Not_Available,JetBrainsGBP,141
E000142352,E000142352,775.0,Not_Available,JetBrainsGBP,141
E000142402,E000142402,170.0,Not_Available,JetBrainsGBP,141
E000142744,E000142744,800.0,Not_Available,JetBrainsGBP,141
E000142834,E000142834,320.0,Not_Available,JetBrainsGBP,141
E000143335,E000143335,56.0,Not_Available,JetBrainsGBP,141
E000143486,E000143486,630.0,Not_Available,JetBrainsGBP,141
E000143495,E000143495,148.0,Not_Available,JetBrainsGBP,141
E000143579,E000143579,315.0,Not_Available,JetBrainsGBP,141
E000143941,E000143941,150.0,Not_Available,JetBrainsGBP,141
E000144057,E000144057,40.0,Not_Available,JetBrainsGBP,141
E000144345,E000144345,56.0,Not_Available,JetBrainsGBP,141
E000145520,E000145520,140.0,Not_Available,JetBrainsGBP,141
E000145606,E000145606,470.0,Not_Available,JetBrainsGBP,141
E000145769,E000145769,340.0,Not_Available,JetBrainsGBP,141
E000146719,E000146719,455.0,Not_Available,JetBrainsGBP,141
E000146730,E000146730,209.0,Not_Available,JetBrainsGBP,141
E000146826,E000146826,300.0,Not_Available,JetBrainsGBP,141
E000147359,E000147359,575.0,Not_Available,JetBrainsGBP,141
E000147566,E000147566,682.0,Not_Available,JetBrainsGBP,141
E000148484,E000148484,940.0,Not_Available,JetBrainsGBP,141
E000150370,E000150370,540.0,Not_Available,JetBrainsGBP,141
E000150600,E000150600,290.0,Not_Available,JetBrainsGBP,141
E000150903,E000150903,140.0,Not_Available,JetBrainsGBP,141
E000151517,E000151517,748.0,Not_Available,JetBrainsGBP,141
E000151683,E000151683,180.0,Not_Available,JetBrainsGBP,141
E000151723,E000151723,20.0,Not_Available,JetBrainsGBP,141
E000152116,E000152116,464.0,Not_Available,JetBrainsGBP,141
E000152781,E000152781,20.0,Not_Available,JetBrainsGBP,141
E000152849,E000152849,230.0,Not_Available,JetBrainsGBP,141
E000153090,E000153090,80.0,Not_Available,JetBrainsGBP,141
E000154036,E000154036,605.0,Not_Available,JetBrainsGBP,141
E000154649,E000154649,950.0,Not_Available,JetBrainsGBP,141
E000155572,E000155572,500.0,Not_Available,JetBrainsGBP,141
E000155657,E000155657,462.0,Not_Available,JetBrainsGBP,141
E000155679,E000155679,250.0,Not_Available,JetBrainsGBP,141
E000156358,E000156358,114.0,Not_Available,JetBrainsGBP,141
E000156853,E000156853,70.0,Not_Available,JetBrainsGBP,141
E000156988,E000156988,240.0,Not_Available,JetBrainsGBP,141
E000159023,E000159023,610.0,Not_Available,JetBrainsGBP,141
E000159108,E000159108,670.0,Not_Available,JetBrainsGBP,141
E000159364,E000159364,198.0,Not_Available,JetBrainsGBP,141
E000160129,E000160129,455.0,Not_Available,JetBrainsGBP,141
E000160164,E000160164,280.0,Not_Available,JetBrainsGBP,141
E000160501,E000160501,120.0,Not_Available,JetBrainsGBP,141
E000161390,E000161390,322.0,Not_Available,JetBrainsGBP,141
E000161806,E000161806,56.0,Not_Available,JetBrainsGBP,141
E000162405,E000162405,100.0,Not_Available,JetBrainsGBP,141
E000163522,E000163522,312.0,Not_Available,JetBrainsGBP,141
E000164448,E000164448,240.0,Not_Available,JetBrainsGBP,141
E000164535,E000164535,150.0,Not_Available,JetBrainsGBP,141
E000164911,E000164911,195.0,Not_Available,JetBrainsGBP,141
E000166185,E000166185,400.0,Not_Available,JetBrainsGBP,141
E000167261,E000167261,204.0,Not_Available,JetBrainsGBP,141
E000167326,E000167326,775.0,Not_Available,JetBrainsGBP,141
E000167417,E000167417,650.0,Not_Available,JetBrainsGBP,141
E000167557,E000167557,120.0,Not_Available,JetBrainsGBP,141
E000167568,E000167568,900.0,Not_Available,JetBrainsGBP,141
E000167648,E000167648,682.0,Not_Available,JetBrainsGBP,141
E000167881,E000167881,180.0,Not_Available,JetBrainsGBP,141
E000168255,E000168255,140.0,Not_Available,JetBrainsGBP,141
E000168527,E000168527,78.0,Not_Available,JetBrainsGBP,141
E000168810,E000168810,100.0,Not_Available,JetBrainsGBP,141
E000169930,E000169930,620.0,Not_Available,JetBrainsGBP,141
E000170236,E000170236,540.0,Not_Available,JetBrainsGBP,141
E000170731,E000170731,80.0,Not_Available,JetBrainsGBP,141
E000171093,E000171093,650.0,Not_Available,JetBrainsGBP,141
E000171935,E000171935,130.0,Not_Available,JetBrainsGBP,141
E000171973,E000171973,98.0,Not_Available,JetBrainsGBP,141
E000172243,E000172243,500.0,Not_Available,JetBrainsGBP,141
E000172311,E000172311,112.0,Not_Available,JetBrainsGBP,141
E000172692,E000172692,176.0,Not_Available,JetBrainsGBP,141
E000173085,E000173085,14.0,Not_Available,JetBrainsGBP,141
E000173874,E000173874,451.0,Not_Available,JetBrainsGBP,141
E000174689,E000174689,560.0,Not_Available,JetBrainsGBP,141
E000175812,E000175812,510.0,Not_Available,JetBrainsGBP,141
E000177262,E000177262,224.0,Not_Available,JetBrainsGBP,141
E000177370,E000177370,314.0,Not_Available,JetBrainsGBP,141
E000178417,E000178417,200.0,Not_Available,JetBrainsGBP,141
E000180630,E000180630,140.0,Not_Available,JetBrainsGBP,141
E000180942,E000180942,190.0,Not_Available,JetBrainsGBP,141
E000181784,E000181784,250.0,Not_Available,JetBrainsGBP,141
E000182939,E000182939,1000.0,Not_Available,JetBrainsGBP,141
E000183581,E000183581,60.0,Not_Available,JetBrainsGBP,141
E000184363,E000184363,60.0,Not_Available,JetBrainsGBP,141
E000184377,E000184377,50.0,Not_Available,JetBrainsGBP,141
E000185359,E000185359,350.0,Not_Available,JetBrainsGBP,141
E000186604,E000186604,790.0,Not_Available,JetBrainsGBP,141
E000187176,E000187176,340.0,Not_Available,JetBrainsGBP,141
E000187376,E000187376,380.0,Not_Available,JetBrainsGBP,141
E000187792,E000187792,228.0,Not_Available,JetBrainsGBP,141
E000188631,E000188631,70.0,Not_Available,JetBrainsGBP,141
E000190192,E000190192,180.0,Not_Available,JetBrainsGBP,141
E000190873,E000190873,120.0,Not_Available,JetBrainsGBP,141
E000191864,E000191864,1035.0,Not_Available,JetBrainsGBP,141
E000192487,E000192487,14.0,Not_Available,JetBrainsGBP,141
E000192711,E000192711,150.0,Not_Available,JetBrainsGBP,141
E000193411,E000193411,50.0,Not_Available,JetBrainsGBP,141
E000193518,E000193518,630.0,Not_Available,JetBrainsGBP,141
E000193705,E000193705,65.0,Not_Available,JetBrainsGBP,141
E000193762,E000193762,218.0,Not_Available,JetBrainsGBP,141
E000194605,E000194605,180.0,Not_Available,JetBrainsGBP,141
E000195910,E000195910,218.0,Not_Available,JetBrainsGBP,141
E000196254,E000196254,270.0,Not_Available,JetBrainsGBP,141
E000197131,E000197131,126.0,Not_Available,JetBrainsGBP,141
E000197632,E000197632,635.0,Not_Available,JetBrainsGBP,141
E000197804,E000197804,498.0,Not_Available,JetBrainsGBP,141
E000198603,E000198603,400.0,Not_Available,JetBrainsGBP,141
E000198845,E000198845,384.0,Not_Available,JetBrainsGBP,141
E000199062,E000199062,400.0,Not_Available,JetBrainsGBP,141
E000200078,E000200078,308.0,Not_Available,JetBrainsGBP,141
E000200482,E000200482,250.0,Not_Available,JetBrainsGBP,141
E000200629,E000200629,40.0,Not_Available,JetBrainsGBP,141
E000200854,E000200854,550.0,Not_Available,JetBrainsGBP,141
E000201156,E000201156,110.0,Not_Available,JetBrainsGBP,141
E000201344,E000201344,610.0,Not_Available,JetBrainsGBP,141
E000201472,E000201472,630.0,Not_Available,JetBrainsGBP,141
E000201703,E000201703,650.0,Not_Available,JetBrainsGBP,141
E000201935,E000201935,250.0,Not_Available,JetBrainsGBP,141
E000202023,E000202023,200.0,Not_Available,JetBrainsGBP,141
E000202095,E000202095,60.0,Not_Available,JetBrainsGBP,141
E000202227,E000202227,500.0,Not_Available,JetBrainsGBP,141
E000202280,E000202280,400.0,Not_Available,JetBrainsGBP,141
E000202909,E000202909,65.0,Not_Available,JetBrainsGBP,141
E000204142,E000204142,850.0,Not_Available,JetBrainsGBP,141
E000204501,E000204501,300.0,Not_Available,JetBrainsGBP,141
E000205157,E000205157,350.0,Not_Available,JetBrainsGBP,141
E000205743,E000205743,70.0,Not_Available,JetBrainsGBP,141
E000206111,E000206111,920.0,Not_Available,JetBrainsGBP,141
E000207306,E000207306,440.0,Not_Available,JetBrainsGBP,141
E000207310,E000207310,250.0,Not_Available,JetBrainsGBP,141
E000207689,E000207689,430.0,Not_Available,JetBrainsGBP,141
E000208046,E000208046,845.0,Not_Available,JetBrainsGBP,141
E000208766,E000208766,628.0,Not_Available,JetBrainsGBP,141
E000208894,E000208894,60.0,Not_Available,JetBrainsGBP,141
E000210105,E000210105,80.0,Not_Available,JetBrainsGBP,141
E000211074,E000211074,620.0,Not_Available,JetBrainsGBP,141
E000211324,E000211324,590.0,Not_Available,JetBrainsGBP,141
E000212855,E000212855,598.0,Not_Available,JetBrainsGBP,141
E000213021,E000213021,100.0,Not_Available,JetBrainsGBP,141
E000213257,E000213257,280.0,Not_Available,JetBrainsGBP,141
E000214059,E000214059,50.0,Not_Available,JetBrainsGBP,141
E000214968,E000214968,334.0,Not_Available,JetBrainsGBP,141
E000215717,E000215717,580.0,Not_Available,JetBrainsGBP,141
E000215825,E000215825,600.0,Not_Available,JetBrainsGBP,141
E000216173,E000216173,420.0,Not_Available,JetBrainsGBP,141
E000216208,E000216208,384.0,Not_Available,JetBrainsGBP,141
E000216587,E000216587,190.0,Not_Available,JetBrainsGBP,141
E000217171,E000217171,200.0,Not_Available,JetBrainsGBP,141
E000217538,E000217538,304.0,Not_Available,JetBrainsGBP,141
E000217610,E000217610,190.0,Not_Available,JetBrainsGBP,141
E000217944,E000217944,550.0,Not_Available,JetBrainsGBP,141
E000218833,E000218833,350.0,Not_Available,JetBrainsGBP,141
E000219573,E000219573,160.0,Not_Available,JetBrainsGBP,141
E000220206,E000220206,255.0,Not_Available,JetBrainsGBP,141
E000221926,E000221926,620.0,Not_Available,JetBrainsGBP,141
E000222078,E000222078,870.0,Not_Available,JetBrainsGBP,141
E000222209,E000222209,348.0,Not_Available,JetBrainsGBP,141
E000222905,E000222905,640.0,Not_Available,JetBrainsGBP,141
E000223768,E000223768,224.0,Not_Available,JetBrainsGBP,141
E000224015,E000224015,70.0,Not_Available,JetBrainsGBP,141
E000224786,E000224786,362.0,Not_Available,JetBrainsGBP,141
E000224890,E000224890,238.0,Not_Available,JetBrainsGBP,141
E000225421,E000225421,500.0,Not_Available,JetBrainsGBP,141
E000225736,E000225736,192.0,Not_Available,JetBrainsGBP,141
E000226540,E000226540,625.0,Not_Available,JetBrainsGBP,141
E000227071,E000227071,350.0,Not_Available,JetBrainsGBP,141
E000227216,E000227216,1040.0,Not_Available,JetBrainsGBP,141
E000227464,E000227464,300.0,Not_Available,JetBrainsGBP,141
E000227575,E000227575,195.0,Not_Available,JetBrainsGBP,141
E000227951,E000227951,136.0,Not_Available,JetBrainsGBP,141
E000228124,E000228124,220.0,Not_Available,JetBrainsGBP,141
E000228146,E000228146,874.0,Not_Available,JetBrainsGBP,141
E000228544,E000228544,426.0,Not_Available,JetBrainsGBP,141
E000229206,E000229206,405.0,Not_Available,JetBrainsGBP,141
E000229224,E000229224,390.0,Not_Available,JetBrainsGBP,141
E000229761,E000229761,100.0,Not_Available,JetBrainsGBP,141
E000230316,E000230316,515.0,Not_Available,JetBrainsGBP,141
E000230711,E000230711,250.0,Not_Available,JetBrainsGBP,141
E000230785,E000230785,585.0,Not_Available,JetBrainsGBP,141
E000231021,E000231021,14.0,Not_Available,JetBrainsGBP,141
E000231545,E000231545,108.0,Not_Available,JetBrainsGBP,141
E000231726,E000231726,280.0,Not_Available,JetBrainsGBP,141
E000231771,E000231771,140.0,Not_Available,JetBrainsGBP,141
E000232441,E000232441,180.0,Not_Available,JetBrainsGBP,141
E000232559,E000232559,556.0,Not_Available,JetBrainsGBP,141
E000232562,E000232562,790.0,Not_Available,JetBrainsGBP,141
E000233108,E000233108,840.0,Not_Available,JetBrainsGBP,141
E000233476,E000233476,414.0,Not_Available,JetBrainsGBP,141
E000233602,E000233602,182.0,Not_Available,JetBrainsGBP,141
E000233742,E000233742,330.0,Not_Available,JetBrainsGBP,141
E000234344,E000234344,336.0,Not_Available,JetBrainsGBP,141
E000234557,E000234557,350.0,Not_Available,JetBrainsGBP,141
E000235250,E000235250,233.0,Not_Available,JetBrainsGBP,141
E000235311,E000235311,150.0,Not_Available,JetBrainsGBP,141
E000235312,E000235312,128.0,Not_Available,JetBrainsGBP,141
E000235941,E000235941,650.0,Not_Available,JetBrainsGBP,141
E000236366,E000236366,430.0,Not_Available,JetBrainsGBP,141
E000236617,E000236617,390.0,Not_Available,JetBrainsGBP,141
E000236907,E000236907,40.0,Not_Available,JetBrainsGBP,141
E000237405,E000237405,100.0,Not_Available,JetBrainsGBP,141
E000239936,E000239936,1150.0,Not_Available,JetBrainsGBP,141
E000240044,E000240044,658.0,Not_Available,JetBrainsGBP,141
E000240366,E000240366,270.0,Not_Available,JetBrainsGBP,141
E000240909,E000240909,14.0,Not_Available,JetBrainsGBP,141
E000240916,E000240916,910.0,Not_Available,JetBrainsGBP,141
E000241665,E000241665,520.0,Not_Available,JetBrainsGBP,141
E000241849,E000241849,84.0,Not_Available,JetBrainsGBP,141
E000242167,E000242167,260.0,Not_Available,JetBrainsGBP,141
E000242516,E000242516,464.0,Not_Available,JetBrainsGBP,141
E000242769,E000242769,500.0,Not_Available,JetBrainsGBP,141
