ORDER_REF_index,ORDER_REF,GROSS,Total_in_netsuite,merchant_account,batch_number
R000221487,R000221487,100.0,Not_Available,JetBrainsAmericasUSD,141
R000221526,R000221526,550.0,Not_Available,JetBrainsAmericasUSD,141
R000221578,R000221578,750.0,Not_Available,JetBrainsAmericasUSD,141
R000221600,R000221600,412.0,Not_Available,JetBrainsAmericasUSD,141
R000221662,R000221662,216.0,Not_Available,JetBrainsAmericasUSD,141
R000221671,R000221671,520.0,Not_Available,JetBrainsAmericasUSD,141
R000221730,R000221730,790.0,Not_Available,JetBrainsAmericasUSD,141
R000221760,R000221760,400.0,Not_Available,JetBrainsAmericasUSD,141
R000221761,R000221761,140.0,Not_Available,JetBrainsAmericasUSD,141
R000221879,R000221879,250.0,Not_Available,JetBrainsAmericasUSD,141
R000221881,R000221881,82.0,Not_Available,JetBrainsAmericasUSD,141
R000221886,R000221886,575.0,Not_Available,JetBrainsAmericasUSD,141
R000221934,R000221934,149.0,Not_Available,JetBrainsAmericasUSD,141
R000221948,R000221948,475.0,Not_Available,JetBrainsAmericasUSD,141
R000222012,R000222012,144.0,Not_Available,JetBrainsAmericasUSD,141
R000222013,R000222013,600.0,Not_Available,JetBrainsAmericasUSD,141
R000222060,R000222060,520.0,Not_Available,JetBrainsAmericasUSD,141
R000222066,R000222066,168.0,Not_Available,JetBrainsAmericasUSD,141
R000222091,R000222091,810.0,Not_Available,JetBrainsAmericasUSD,141
R000222126,R000222126,437.0,Not_Available,JetBrainsAmericasUSD,141
R000222266,R000222266,342.0,Not_Available,JetBrainsAmericasUSD,141
R000222279,R000222279,80.0,Not_Available,JetBrainsAmericasUSD,141
R000222302,R000222302,490.0,Not_Available,JetBrainsAmericasUSD,141
R000222311,R000222311,98.0,Not_Available,JetBrainsAmericasUSD,141
R000222326,R000222326,144.0,Not_Available,JetBrainsAmericasUSD,141
R000222418,R000222418,494.0,Not_Available,JetBrainsAmericasUSD,141
R000222430,R000222430,222.0,Not_Available,JetBrainsAmericasUSD,141
R000222491,R000222491,180.0,Not_Available,JetBrainsAmericasUSD,141
R000222530,R000222530,220.0,Not_Available,JetBrainsAmericasUSD,141
R000222643,R000222643,196.0,Not_Available,JetBrainsAmericasUSD,141
R000222644,R000222644,56.0,Not_Available,JetBrainsAmericasUSD,141
R000222654,R000222654,290.0,Not_Available,JetBrainsAmericasUSD,141
R000222667,R000222667,380.0,Not_Available,JetBrainsAmericasUSD,141
R000222695,R000222695,84.0,Not_Available,JetBrainsAmericasUSD,141
R000222715,R000222715,595.0,Not_Available,JetBrainsAmericasUSD,141
R000222730,R000222730,822.0,Not_Available,JetBrainsAmericasUSD,141
R000222767,R000222767,350.0,Not_Available,JetBrainsAmericasUSD,141
R000222781,R000222781,132.0,Not_Available,JetBrainsAmericasUSD,141
R000222825,R000222825,160.0,Not_Available,JetBrainsAmericasUSD,141
R000222872,R000222872,428.0,Not_Available,JetBrainsAmericasUSD,141
R000222893,R000222893,60.0,Not_Available,JetBrainsAmericasUSD,141
R000223014,R000223014,74.0,Not_Available,JetBrainsAmericasUSD,141
R000223101,R000223101,650.0,Not_Available,JetBrainsAmericasUSD,141
R000223104,R000223104,320.0,Not_Available,JetBrainsAmericasUSD,141
R000223136,R000223136,665.0,Not_Available,JetBrainsAmericasUSD,141
R000223140,R000223140,156.0,Not_Available,JetBrainsAmericasUSD,141
R000223239,R000223239,350.0,Not_Available,JetBrainsAmericasUSD,141
R000223328,R000223328,150.0,Not_Available,JetBrainsAmericasUSD,141
R000223410,R000223410,650.0,Not_Available,JetBrainsAmericasUSD,141
R000223417,R000223417,228.0,Not_Available,JetBrainsAmericasUSD,141
R000223474,R000223474,512.0,Not_Available,JetBrainsAmericasUSD,141
R000223478,R000223478,266.0,Not_Available,JetBrainsAmericasUSD,141
R000223489,R000223489,697.0,Not_Available,JetBrainsAmericasUSD,141
R000223549,R000223549,265.0,Not_Available,JetBrainsAmericasUSD,141
R000223644,R000223644,404.0,Not_Available,JetBrainsAmericasUSD,141
R000223806,R000223806,850.0,Not_Available,JetBrainsAmericasUSD,141
R000223819,R000223819,224.0,Not_Available,JetBrainsAmericasUSD,141
R000223844,R000223844,456.0,Not_Available,JetBrainsAmericasUSD,141
R000223876,R000223876,276.0,Not_Available,JetBrainsAmericasUSD,141
R000223902,R000223902,420.0,Not_Available,JetBrainsAmericasUSD,141
R000223904,R000223904,154.0,Not_Available,JetBrainsAmericasUSD,141
R000223927,R000223927,780.0,Not_Available,JetBrainsAmericasUSD,141
R000223931,R000223931,300.0,Not_Available,JetBrainsAmericasUSD,141
R000224027,R000224027,80.0,Not_Available,JetBrainsAmericasUSD,141
R000224107,R000224107,215.0,Not_Available,JetBrainsAmericasUSD,141
R000224162,R000224162,245.0,Not_Available,JetBrainsAmericasUSD,141
R000224186,R000224186,280.0,Not_Available,JetBrainsAmericasUSD,141
R000224328,R000224328,98.0,Not_Available,JetBrainsAmericasUSD,141
R000224356,R000224356,855.0,Not_Available,JetBrainsAmericasUSD,141
R000224386,R000224386,304.0,Not_Available,JetBrainsAmericasUSD,141
R000224427,R000224427,140.0,Not_Available,JetBrainsAmericasUSD,141
R000224468,R000224468,476.0,Not_Available,JetBrainsAmericasUSD,141
R000224470,R000224470,486.0,Not_Available,JetBrainsAmericasUSD,141
R000224562,R000224562,218.0,Not_Available,JetBrainsAmericasUSD,141
R000224654,R000224654,240.0,Not_Available,JetBrainsAmericasUSD,141
R000224656,R000224656,268.0,Not_Available,JetBrainsAmericasUSD,141
R000224763,R000224763,80.0,Not_Available,JetBrainsAmericasUSD,141
R000224765,R000224765,20.0,Not_Available,JetBrainsAmericasUSD,141
R000224824,R000224824,604.0,Not_Available,JetBrainsAmericasUSD,141
R000224835,R000224835,140.0,Not_Available,JetBrainsAmericasUSD,141
R000224854,R000224854,720.0,Not_Available,JetBrainsAmericasUSD,141
R000224890,R000224890,230.0,Not_Available,JetBrainsAmericasUSD,141
R000224957,R000224957,28.0,Not_Available,JetBrainsAmericasUSD,141
R000224960,R000224960,560.0,Not_Available,JetBrainsAmericasUSD,141
R000224983,R000224983,372.0,Not_Available,JetBrainsAmericasUSD,141
R000225030,R000225030,340.0,Not_Available,JetBrainsAmericasUSD,141
R000225035,R000225035,100.0,Not_Available,JetBrainsAmericasUSD,141
R000225047,R000225047,80.0,Not_Available,JetBrainsAmericasUSD,141
R000225135,R000225135,98.0,Not_Available,JetBrainsAmericasUSD,141
R000225148,R000225148,365.0,Not_Available,JetBrainsAmericasUSD,141
R000225158,R000225158,284.0,Not_Available,JetBrainsAmericasUSD,141
R000225226,R000225226,465.0,Not_Available,JetBrainsAmericasUSD,141
R000225274,R000225274,807.0,Not_Available,JetBrainsAmericasUSD,141
R000225290,R000225290,470.0,Not_Available,JetBrainsAmericasUSD,141
R000225341,R000225341,65.0,Not_Available,JetBrainsAmericasUSD,141
R000225346,R000225346,280.0,Not_Available,JetBrainsAmericasUSD,141
R000225385,R000225385,94.0,Not_Available,JetBrainsAmericasUSD,141
R000225414,R000225414,730.0,Not_Available,JetBrainsAmericasUSD,141
R000225423,R000225423,60.0,Not_Available,JetBrainsAmericasUSD,141
R000225537,R000225537,42.0,Not_Available,JetBrainsAmericasUSD,141
R000225559,R000225559,330.0,Not_Available,JetBrainsAmericasUSD,141
R000225635,R000225635,455.0,Not_Available,JetBrainsAmericasUSD,141
R000225676,R000225676,795.0,Not_Available,JetBrainsAmericasUSD,141
R000225687,R000225687,300.0,Not_Available,JetBrainsAmericasUSD,141
R000225717,R000225717,450.0,Not_Available,JetBrainsAmericasUSD,141
R000225728,R000225728,266.0,Not_Available,JetBrainsAmericasUSD,141
R000225751,R000225751,526.0,Not_Available,JetBrainsAmericasUSD,141
R000225765,R000225765,140.0,Not_Available,JetBrainsAmericasUSD,141
R000225795,R000225795,112.0,Not_Available,JetBrainsAmericasUSD,141
R000225838,R000225838,254.0,Not_Available,JetBrainsAmericasUSD,141
R000225896,R000225896,184.0,Not_Available,JetBrainsAmericasUSD,141
R000225921,R000225921,126.0,Not_Available,JetBrainsAmericasUSD,141
R000225954,R000225954,260.0,Not_Available,JetBrainsAmericasUSD,141
R000226072,R000226072,210.0,Not_Available,JetBrainsAmericasUSD,141
R000226173,R000226173,350.0,Not_Available,JetBrainsAmericasUSD,141
R000226231,R000226231,290.0,Not_Available,JetBrainsAmericasUSD,141
R000226349,R000226349,200.0,Not_Available,JetBrainsAmericasUSD,141
R000226420,R000226420,780.0,Not_Available,JetBrainsAmericasUSD,141
R000226433,R000226433,126.0,Not_Available,JetBrainsAmericasUSD,141
R000226512,R000226512,570.0,Not_Available,JetBrainsAmericasUSD,141
R000226555,R000226555,188.0,Not_Available,JetBrainsAmericasUSD,141
R000226617,R000226617,60.0,Not_Available,JetBrainsAmericasUSD,141
R000226668,R000226668,140.0,Not_Available,JetBrainsAmericasUSD,141
R000226755,R000226755,450.0,Not_Available,JetBrainsAmericasUSD,141
R000226779,R000226779,520.0,Not_Available,JetBrainsAmericasUSD,141
R000226791,R000226791,98.0,Not_Available,JetBrainsAmericasUSD,141
R000226818,R000226818,450.0,Not_Available,JetBrainsAmericasUSD,141
R000226849,R000226849,238.0,Not_Available,JetBrainsAmericasUSD,141
R000226883,R000226883,520.0,Not_Available,JetBrainsAmericasUSD,141
R000226899,R000226899,126.0,Not_Available,JetBrainsAmericasUSD,141
R000226900,R000226900,470.0,Not_Available,JetBrainsAmericasUSD,141
R000226926,R000226926,250.0,Not_Available,JetBrainsAmericasUSD,141
R000226932,R000226932,140.0,Not_Available,JetBrainsAmericasUSD,141
R000226996,R000226996,553.0,Not_Available,JetBrainsAmericasUSD,141
R000227000,R000227000,262.0,Not_Available,JetBrainsAmericasUSD,141
R000227076,R000227076,530.0,Not_Available,JetBrainsAmericasUSD,141
R000227089,R000227089,335.0,Not_Available,JetBrainsAmericasUSD,141
R000227093,R000227093,40.0,Not_Available,JetBrainsAmericasUSD,141
R000227110,R000227110,670.0,Not_Available,JetBrainsAmericasUSD,141
R000227155,R000227155,350.0,Not_Available,JetBrainsAmericasUSD,141
R000227159,R000227159,40.0,Not_Available,JetBrainsAmericasUSD,141
R000227232,R000227232,70.0,Not_Available,JetBrainsAmericasUSD,141
R000227338,R000227338,670.0,Not_Available,JetBrainsAmericasUSD,141
R000227368,R000227368,709.0,Not_Available,JetBrainsAmericasUSD,141
R000227389,R000227389,255.0,Not_Available,JetBrainsAmericasUSD,141
R000227395,R000227395,252.0,Not_Available,JetBrainsAmericasUSD,141
R000227454,R000227454,242.0,Not_Available,JetBrainsAmericasUSD,141
R000227504,R000227504,542.0,Not_Available,JetBrainsAmericasUSD,141
R000227538,R000227538,340.0,Not_Available,JetBrainsAmericasUSD,141
R000227558,R000227558,483.0,Not_Available,JetBrainsAmericasUSD,141
R000227757,R000227757,70.0,Not_Available,JetBrainsAmericasUSD,141
R000227762,R000227762,110.0,Not_Available,JetBrainsAmericasUSD,141
R000227775,R000227775,112.0,Not_Available,JetBrainsAmericasUSD,141
R000227782,R000227782,605.0,Not_Available,JetBrainsAmericasUSD,141
R000227825,R000227825,84.0,Not_Available,JetBrainsAmericasUSD,141
R000227905,R000227905,300.0,Not_Available,JetBrainsAmericasUSD,141
R000227918,R000227918,585.0,Not_Available,JetBrainsAmericasUSD,141
R000227941,R000227941,168.0,Not_Available,JetBrainsAmericasUSD,141
R000227957,R000227957,100.0,Not_Available,JetBrainsAmericasUSD,141
R000228031,R000228031,660.0,Not_Available,JetBrainsAmericasUSD,141
R000228064,R000228064,236.0,Not_Available,JetBrainsAmericasUSD,141
R000228138,R000228138,384.0,Not_Available,JetBrainsAmericasUSD,141
R000228153,R000228153,40.0,Not_Available,JetBrainsAmericasUSD,141
R000228320,R000228320,800.0,Not_Available,JetBrainsAmericasUSD,141
R000228324,R000228324,238.0,Not_Available,JetBrainsAmericasUSD,141
R000228453,R000228453,450.0,Not_Available,JetBrainsAmericasUSD,141
R000228566,R000228566,110.0,Not_Available,JetBrainsAmericasUSD,141
R000228621,R000228621,300.0,Not_Available,JetBrainsAmericasUSD,141
R000228672,R000228672,126.0,Not_Available,JetBrainsAmericasUSD,141
R000228688,R000228688,840.0,Not_Available,JetBrainsAmericasUSD,141
R000228696,R000228696,200.0,Not_Available,JetBrainsAmericasUSD,141
R000228719,R000228719,60.0,Not_Available,JetBrainsAmericasUSD,141
R000228741,R000228741,28.0,Not_Available,JetBrainsAmericasUSD,141
R000228815,R000228815,180.0,Not_Available,JetBrainsAmericasUSD,141
R000228831,R000228831,70.0,Not_Available,JetBrainsAmericasUSD,141
R000228922,R000228922,758.0,Not_Available,JetBrainsAmericasUSD,141
R000228974,R000228974,200.0,Not_Available,JetBrainsAmericasUSD,141
R000229007,R000229007,40.0,Not_Available,JetBrainsAmericasUSD,141
R000229078,R000229078,840.0,Not_Available,JetBrainsAmericasUSD,141
R000229161,R000229161,14.0,Not_Available,JetBrainsAmericasUSD,141
R000229201,R000229201,124.0,Not_Available,JetBrainsAmericasUSD,141
R000229305,R000229305,20.0,Not_Available,JetBrainsAmericasUSD,141
R000229388,R000229388,168.0,Not_Available,JetBrainsAmericasUSD,141
R000229523,R000229523,140.0,Not_Available,JetBrainsAmericasUSD,141
R000229533,R000229533,450.0,Not_Available,JetBrainsAmericasUSD,141
R000229539,R000229539,150.0,Not_Available,JetBrainsAmericasUSD,141
R000229581,R000229581,112.0,Not_Available,JetBrainsAmericasUSD,141
R000229696,R000229696,390.0,Not_Available,JetBrainsAmericasUSD,141
R000229849,R000229849,0.0,Not_Available,JetBrainsAmericasUSD,141
R000229881,R000229881,150.0,Not_Available,JetBrainsAmericasUSD,141
R000229920,R000229920,476.0,Not_Available,JetBrainsAmericasUSD,141
R000229957,R000229957,134.0,Not_Available,JetBrainsAmericasUSD,141
R000229964,R000229964,114.0,Not_Available,JetBrainsAmericasUSD,141
R000229986,R000229986,520.0,Not_Available,JetBrainsAmericasUSD,141
R000230023,R000230023,800.0,Not_Available,JetBrainsAmericasUSD,141
R000230084,R000230084,307.0,Not_Available,JetBrainsAmericasUSD,141
R000230128,R000230128,875.0,Not_Available,JetBrainsAmericasUSD,141
R000230293,R000230293,516.0,Not_Available,JetBrainsAmericasUSD,141
R000230303,R000230303,14.0,Not_Available,JetBrainsAmericasUSD,141
R000230326,R000230326,182.0,Not_Available,JetBrainsAmericasUSD,141
R000230389,R000230389,200.0,Not_Available,JetBrainsAmericasUSD,141
R000230462,R000230462,620.0,Not_Available,JetBrainsAmericasUSD,141
R000230472,R000230472,430.0,Not_Available,JetBrainsAmericasUSD,141
R000230497,R000230497,310.0,Not_Available,JetBrainsAmericasUSD,141
R000230523,R000230523,350.0,Not_Available,JetBrainsAmericasUSD,141
R000230566,R000230566,540.0,Not_Available,JetBrainsAmericasUSD,141
R000230572,R000230572,216.0,Not_Available,JetBrainsAmericasUSD,141
R000230606,R000230606,130.0,Not_Available,JetBrainsAmericasUSD,141
R000230608,R000230608,1420.0,Not_Available,JetBrainsAmericasUSD,141
R000230651,R000230651,200.0,Not_Available,JetBrainsAmericasUSD,141
R000230660,R000230660,200.0,Not_Available,JetBrainsAmericasUSD,141
R000230774,R000230774,48.0,Not_Available,JetBrainsAmericasUSD,141
R000230776,R000230776,984.0,Not_Available,JetBrainsAmericasUSD,141
R000230845,R000230845,312.0,Not_Available,JetBrainsAmericasUSD,141
R000230862,R000230862,725.0,Not_Available,JetBrainsAmericasUSD,141
R000230904,R000230904,172.0,Not_Available,JetBrainsAmericasUSD,141
R000230906,R000230906,470.0,Not_Available,JetBrainsAmericasUSD,141
R000230920,R000230920,265.0,Not_Available,JetBrainsAmericasUSD,141
R000231085,R000231085,238.0,Not_Available,JetBrainsAmericasUSD,141
R000231098,R000231098,590.0,Not_Available,JetBrainsAmericasUSD,141
R000231106,R000231106,350.0,Not_Available,JetBrainsAmericasUSD,141
R000231121,R000231121,162.0,Not_Available,JetBrainsAmericasUSD,141
R000231132,R000231132,450.0,Not_Available,JetBrainsAmericasUSD,141
R000231575,R000231575,455.0,Not_Available,JetBrainsAmericasUSD,141
R000231587,R000231587,400.0,Not_Available,JetBrainsAmericasUSD,141
R000231606,R000231606,910.0,Not_Available,JetBrainsAmericasUSD,141
R000231715,R000231715,430.0,Not_Available,JetBrainsAmericasUSD,141
R000231761,R000231761,195.0,Not_Available,JetBrainsAmericasUSD,141
R000231763,R000231763,280.0,Not_Available,JetBrainsAmericasUSD,141
R000231798,R000231798,88.0,Not_Available,JetBrainsAmericasUSD,141
R000231860,R000231860,160.0,Not_Available,JetBrainsAmericasUSD,141
R000231862,R000231862,584.0,Not_Available,JetBrainsAmericasUSD,141
R000231913,R000231913,135.0,Not_Available,JetBrainsAmericasUSD,141
R000231928,R000231928,366.0,Not_Available,JetBrainsAmericasUSD,141
R000232021,R000232021,384.0,Not_Available,JetBrainsAmericasUSD,141
R000232041,R000232041,350.0,Not_Available,JetBrainsAmericasUSD,141
R000232108,R000232108,565.0,Not_Available,JetBrainsAmericasUSD,141
R000232127,R000232127,42.0,Not_Available,JetBrainsAmericasUSD,141
R000232258,R000232258,695.0,Not_Available,JetBrainsAmericasUSD,141
R000232381,R000232381,84.0,Not_Available,JetBrainsAmericasUSD,141
R000232458,R000232458,534.0,Not_Available,JetBrainsAmericasUSD,141
R000232471,R000232471,140.0,Not_Available,JetBrainsAmericasUSD,141
R000232487,R000232487,500.0,Not_Available,JetBrainsAmericasUSD,141
R000232510,R000232510,286.0,Not_Available,JetBrainsAmericasUSD,141
R000232580,R000232580,540.0,Not_Available,JetBrainsAmericasUSD,141
R000232740,R000232740,562.0,Not_Available,JetBrainsAmericasUSD,141
R000232747,R000232747,236.0,Not_Available,JetBrainsAmericasUSD,141
R000232901,R000232901,300.0,Not_Available,JetBrainsAmericasUSD,141
R000232919,R000232919,140.0,Not_Available,JetBrainsAmericasUSD,141
R000232961,R000232961,200.0,Not_Available,JetBrainsAmericasUSD,141
R000232966,R000232966,500.0,Not_Available,JetBrainsAmericasUSD,141
R000233041,R000233041,498.0,Not_Available,JetBrainsAmericasUSD,141
R000233136,R000233136,180.0,Not_Available,JetBrainsAmericasUSD,141
R000233220,R000233220,218.0,Not_Available,JetBrainsAmericasUSD,141
R000233242,R000233242,620.0,Not_Available,JetBrainsAmericasUSD,141
R000233277,R000233277,400.0,Not_Available,JetBrainsAmericasUSD,141
R000233419,R000233419,154.0,Not_Available,JetBrainsAmericasUSD,141
R000233428,R000233428,440.0,Not_Available,JetBrainsAmericasUSD,141
R000233489,R000233489,250.0,Not_Available,JetBrainsAmericasUSD,141
R000233591,R000233591,160.0,Not_Available,JetBrainsAmericasUSD,141
R000233607,R000233607,200.0,Not_Available,JetBrainsAmericasUSD,141
R000233682,R000233682,1100.0,Not_Available,JetBrainsAmericasUSD,141
R000233792,R000233792,500.0,Not_Available,JetBrainsAmericasUSD,141
R000233794,R000233794,450.0,Not_Available,JetBrainsAmericasUSD,141
R000233799,R000233799,180.0,Not_Available,JetBrainsAmericasUSD,141
R000233816,R000233816,214.0,Not_Available,JetBrainsAmericasUSD,141
R000233856,R000233856,630.0,Not_Available,JetBrainsAmericasUSD,141
R000233865,R000233865,40.0,Not_Available,JetBrainsAmericasUSD,141
R000233877,R000233877,260.0,Not_Available,JetBrainsAmericasUSD,141
R000233906,R000233906,462.0,Not_Available,JetBrainsAmericasUSD,141
R000233916,R000233916,180.0,Not_Available,JetBrainsAmericasUSD,141
R000233937,R000233937,140.0,Not_Available,JetBrainsAmericasUSD,141
R000234089,R000234089,250.0,Not_Available,JetBrainsAmericasUSD,141
R000234096,R000234096,328.0,Not_Available,JetBrainsAmericasUSD,141
R000234142,R000234142,910.0,Not_Available,JetBrainsAmericasUSD,141
R000234239,R000234239,650.0,Not_Available,JetBrainsAmericasUSD,141
R000234256,R000234256,612.0,Not_Available,JetBrainsAmericasUSD,141
R000234269,R000234269,130.0,Not_Available,JetBrainsAmericasUSD,141
R000234293,R000234293,84.0,Not_Available,JetBrainsAmericasUSD,141
R000234334,R000234334,335.0,Not_Available,JetBrainsAmericasUSD,141
R000234373,R000234373,120.0,Not_Available,JetBrainsAmericasUSD,141
R000234380,R000234380,428.0,Not_Available,JetBrainsAmericasUSD,141
R000234430,R000234430,204.0,Not_Available,JetBrainsAmericasUSD,141
R000234464,R000234464,224.0,Not_Available,JetBrainsAmericasUSD,141
R000234493,R000234493,464.0,Not_Available,JetBrainsAmericasUSD,141
R000234536,R000234536,210.0,Not_Available,JetBrainsAmericasUSD,141
R000234573,R000234573,180.0,Not_Available,JetBrainsAmericasUSD,141
R000234634,R000234634,266.0,Not_Available,JetBrainsAmericasUSD,141
R000234717,R000234717,400.0,Not_Available,JetBrainsAmericasUSD,141
R000234726,R000234726,525.0,Not_Available,JetBrainsAmericasUSD,141
R000234741,R000234741,400.0,Not_Available,JetBrainsAmericasUSD,141
R000234745,R000234745,80.0,Not_Available,JetBrainsAmericasUSD,141
R000234771,R000234771,200.0,Not_Available,JetBrainsAmericasUSD,141
R000234809,R000234809,500.0,Not_Available,JetBrainsAmericasUSD,141
R000234830,R000234830,200.0,Not_Available,JetBrainsAmericasUSD,141
R000234930,R000234930,192.0,Not_Available,JetBrainsAmericasUSD,141
R000234965,R000234965,100.0,Not_Available,JetBrainsAmericasUSD,141
R000234987,R000234987,28.0,Not_Available,JetBrainsAmericasUSD,141
R000235016,R000235016,830.0,Not_Available,JetBrainsAmericasUSD,141
R000235024,R000235024,1000.0,Not_Available,JetBrainsAmericasUSD,141
R000235070,R000235070,300.0,Not_Available,JetBrainsAmericasUSD,141
R000235091,R000235091,350.0,Not_Available,JetBrainsAmericasUSD,141
R000235121,R000235121,126.0,Not_Available,JetBrainsAmericasUSD,141
R000235152,R000235152,680.0,Not_Available,JetBrainsAmericasUSD,141
R000235216,R000235216,377.0,Not_Available,JetBrainsAmericasUSD,141
R000235247,R000235247,60.0,Not_Available,JetBrainsAmericasUSD,141
R000235345,R000235345,164.0,Not_Available,JetBrainsAmericasUSD,141
R000235358,R000235358,600.0,Not_Available,JetBrainsAmericasUSD,141
R000235370,R000235370,164.0,Not_Available,JetBrainsAmericasUSD,141
R000235392,R000235392,340.0,Not_Available,JetBrainsAmericasUSD,141
R000235393,R000235393,260.0,Not_Available,JetBrainsAmericasUSD,141
R000235413,R000235413,56.0,Not_Available,JetBrainsAmericasUSD,141
R000235476,R000235476,300.0,Not_Available,JetBrainsAmericasUSD,141
R000235530,R000235530,456.0,Not_Available,JetBrainsAmericasUSD,141
R000235581,R000235581,42.0,Not_Available,JetBrainsAmericasUSD,141
R000235588,R000235588,632.0,Not_Available,JetBrainsAmericasUSD,141
R000235598,R000235598,232.0,Not_Available,JetBrainsAmericasUSD,141
R000235599,R000235599,112.0,Not_Available,JetBrainsAmericasUSD,141
R000235608,R000235608,220.0,Not_Available,JetBrainsAmericasUSD,141
R000235742,R000235742,62.0,Not_Available,JetBrainsAmericasUSD,141
R000235772,R000235772,430.0,Not_Available,JetBrainsAmericasUSD,141
R000235830,R000235830,90.0,Not_Available,JetBrainsAmericasUSD,141
R000235837,R000235837,128.0,Not_Available,JetBrainsAmericasUSD,141
R000235861,R000235861,905.0,Not_Available,JetBrainsAmericasUSD,141
R000235872,R000235872,350.0,Not_Available,JetBrainsAmericasUSD,141
R000235907,R000235907,160.0,Not_Available,JetBrainsAmericasUSD,141
R000235932,R000235932,367.0,Not_Available,JetBrainsAmericasUSD,141
R000236012,R000236012,339.0,Not_Available,JetBrainsAmericasUSD,141
R000236096,R000236096,230.0,Not_Available,JetBrainsAmericasUSD,141
R000236139,R000236139,28.0,Not_Available,JetBrainsAmericasUSD,141
R000236171,R000236171,500.0,Not_Available,JetBrainsAmericasUSD,141
R000236233,R000236233,224.0,Not_Available,JetBrainsAmericasUSD,141
R000236253,R000236253,40.0,Not_Available,JetBrainsAmericasUSD,141
R000236275,R000236275,284.0,Not_Available,JetBrainsAmericasUSD,141
R000236345,R000236345,520.0,Not_Available,JetBrainsAmericasUSD,141
R000236364,R000236364,590.0,Not_Available,JetBrainsAmericasUSD,141
R000236401,R000236401,156.0,Not_Available,JetBrainsAmericasUSD,141
R000236415,R000236415,140.0,Not_Available,JetBrainsAmericasUSD,141
R000236418,R000236418,154.0,Not_Available,JetBrainsAmericasUSD,141
R000236563,R000236563,450.0,Not_Available,JetBrainsAmericasUSD,141
R000236677,R000236677,144.0,Not_Available,JetBrainsAmericasUSD,141
R000236781,R000236781,50.0,Not_Available,JetBrainsAmericasUSD,141
R000236795,R000236795,40.0,Not_Available,JetBrainsAmericasUSD,141
R000236930,R000236930,228.0,Not_Available,JetBrainsAmericasUSD,141
R000236977,R000236977,134.0,Not_Available,JetBrainsAmericasUSD,141
R000237213,R000237213,70.0,Not_Available,JetBrainsAmericasUSD,141
R000237321,R000237321,585.0,Not_Available,JetBrainsAmericasUSD,141
R000237335,R000237335,126.0,Not_Available,JetBrainsAmericasUSD,141
R000237384,R000237384,485.0,Not_Available,JetBrainsAmericasUSD,141
R000237410,R000237410,196.0,Not_Available,JetBrainsAmericasUSD,141
R000237436,R000237436,310.0,Not_Available,JetBrainsAmericasUSD,141
R000237501,R000237501,250.0,Not_Available,JetBrainsAmericasUSD,141
R000237508,R000237508,322.0,Not_Available,JetBrainsAmericasUSD,141
R000237531,R000237531,80.0,Not_Available,JetBrainsAmericasUSD,141
R000237600,R000237600,364.0,Not_Available,JetBrainsAmericasUSD,141
R000237711,R000237711,100.0,Not_Available,JetBrainsAmericasUSD,141
R000237742,R000237742,664.0,Not_Available,JetBrainsAmericasUSD,141
R000237758,R000237758,562.0,Not_Available,JetBrainsAmericasUSD,141
R000237763,R000237763,158.0,Not_Available,JetBrainsAmericasUSD,141
R000237782,R000237782,252.0,Not_Available,JetBrainsAmericasUSD,141
R000237787,R000237787,150.0,Not_Available,JetBrainsAmericasUSD,141
R000237837,R000237837,20.0,Not_Available,JetBrainsAmericasUSD,141
R000237887,R000237887,80.0,Not_Available,JetBrainsAmericasUSD,141
R000237930,R000237930,210.0,Not_Available,JetBrainsAmericasUSD,141
R000237931,R000237931,590.0,Not_Available,JetBrainsAmericasUSD,141
R000237941,R000237941,300.0,Not_Available,JetBrainsAmericasUSD,141
R000238021,R000238021,190.0,Not_Available,JetBrainsAmericasUSD,141
R000238023,R000238023,300.0,Not_Available,JetBrainsAmericasUSD,141
R000238117,R000238117,225.0,Not_Available,JetBrainsAmericasUSD,141
R000238153,R000238153,280.0,Not_Available,JetBrainsAmericasUSD,141
R000238160,R000238160,340.0,Not_Available,JetBrainsAmericasUSD,141
R000238196,R000238196,154.0,Not_Available,JetBrainsAmericasUSD,141
R000238304,R000238304,220.0,Not_Available,JetBrainsAmericasUSD,141
R000238312,R000238312,660.0,Not_Available,JetBrainsAmericasUSD,141
R000238318,R000238318,312.0,Not_Available,JetBrainsAmericasUSD,141
R000238390,R000238390,865.0,Not_Available,JetBrainsAmericasUSD,141
R000238442,R000238442,584.0,Not_Available,JetBrainsAmericasUSD,141
R000238696,R000238696,430.0,Not_Available,JetBrainsAmericasUSD,141
R000238707,R000238707,50.0,Not_Available,JetBrainsAmericasUSD,141
R000238794,R000238794,292.0,Not_Available,JetBrainsAmericasUSD,141
R000238997,R000238997,42.0,Not_Available,JetBrainsAmericasUSD,141
R000239047,R000239047,700.0,Not_Available,JetBrainsAmericasUSD,141
R000239100,R000239100,224.0,Not_Available,JetBrainsAmericasUSD,141
R000239137,R000239137,148.0,Not_Available,JetBrainsAmericasUSD,141
R000239139,R000239139,20.0,Not_Available,JetBrainsAmericasUSD,141
R000239280,R000239280,850.0,Not_Available,JetBrainsAmericasUSD,141
R000239360,R000239360,395.0,Not_Available,JetBrainsAmericasUSD,141
