ORDER_REF_index,ORDER_REF,GROSS,Total_in_netsuite,merchant_account,batch_number
Z000259046,Z000259046,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000259052,Z000259052,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000259054,Z000259054,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000259073,Z000259073,342.0,Not_Available,JetBrainsAmericasUSD,139
Z000259182,Z000259182,128.0,Not_Available,JetBrainsAmericasUSD,139
Z000259219,Z000259219,800.0,Not_Available,JetBrainsAmericasUSD,139
Z000259240,Z000259240,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000259241,Z000259241,214.0,Not_Available,JetBrainsAmericasUSD,139
Z000259305,Z000259305,827.0,Not_Available,JetBrainsAmericasUSD,139
Z000259332,Z000259332,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000259342,Z000259342,14.0,Not_Available,JetBrainsAmericasUSD,139
Z000259345,Z000259345,780.0,Not_Available,JetBrainsAmericasUSD,139
Z000259456,Z000259456,500.0,Not_Available,JetBrainsAmericasUSD,139
Z000259468,Z000259468,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000259497,Z000259497,770.0,Not_Available,JetBrainsAmericasUSD,139
Z000259537,Z000259537,375.0,Not_Available,JetBrainsAmericasUSD,139
Z000259546,Z000259546,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000259709,Z000259709,545.0,Not_Available,JetBrainsAmericasUSD,139
Z000259725,Z000259725,214.0,Not_Available,JetBrainsAmericasUSD,139
Z000259802,Z000259802,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000259964,Z000259964,28.0,Not_Available,JetBrainsAmericasUSD,139
Z000259968,Z000259968,76.0,Not_Available,JetBrainsAmericasUSD,139
Z000260008,Z000260008,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000260035,Z000260035,600.0,Not_Available,JetBrainsAmericasUSD,139
Z000260205,Z000260205,302.0,Not_Available,JetBrainsAmericasUSD,139
Z000260228,Z000260228,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000260379,Z000260379,700.0,Not_Available,JetBrainsAmericasUSD,139
Z000260390,Z000260390,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000260391,Z000260391,240.0,Not_Available,JetBrainsAmericasUSD,139
Z000260405,Z000260405,310.0,Not_Available,JetBrainsAmericasUSD,139
Z000260414,Z000260414,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000260424,Z000260424,320.0,Not_Available,JetBrainsAmericasUSD,139
Z000260442,Z000260442,500.0,Not_Available,JetBrainsAmericasUSD,139
Z000260458,Z000260458,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000260523,Z000260523,204.0,Not_Available,JetBrainsAmericasUSD,139
Z000260536,Z000260536,42.0,Not_Available,JetBrainsAmericasUSD,139
Z000260572,Z000260572,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000260578,Z000260578,650.0,Not_Available,JetBrainsAmericasUSD,139
Z000260633,Z000260633,104.0,Not_Available,JetBrainsAmericasUSD,139
Z000260665,Z000260665,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000260689,Z000260689,149.0,Not_Available,JetBrainsAmericasUSD,139
Z000260690,Z000260690,350.0,Not_Available,JetBrainsAmericasUSD,139
Z000260693,Z000260693,340.0,Not_Available,JetBrainsAmericasUSD,139
Z000260694,Z000260694,695.0,Not_Available,JetBrainsAmericasUSD,139
Z000260812,Z000260812,14.0,Not_Available,JetBrainsAmericasUSD,139
Z000260885,Z000260885,775.0,Not_Available,JetBrainsAmericasUSD,139
Z000261027,Z000261027,480.0,Not_Available,JetBrainsAmericasUSD,139
Z000261085,Z000261085,280.0,Not_Available,JetBrainsAmericasUSD,139
Z000261145,Z000261145,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000261150,Z000261150,136.0,Not_Available,JetBrainsAmericasUSD,139
Z000261304,Z000261304,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000261305,Z000261305,548.0,Not_Available,JetBrainsAmericasUSD,139
Z000261317,Z000261317,500.0,Not_Available,JetBrainsAmericasUSD,139
Z000261376,Z000261376,585.0,Not_Available,JetBrainsAmericasUSD,139
Z000261527,Z000261527,224.0,Not_Available,JetBrainsAmericasUSD,139
Z000261537,Z000261537,386.0,Not_Available,JetBrainsAmericasUSD,139
Z000261555,Z000261555,1075.0,Not_Available,JetBrainsAmericasUSD,139
Z000261579,Z000261579,355.0,Not_Available,JetBrainsAmericasUSD,139
Z000261603,Z000261603,384.0,Not_Available,JetBrainsAmericasUSD,139
Z000261631,Z000261631,845.0,Not_Available,JetBrainsAmericasUSD,139
Z000261645,Z000261645,142.0,Not_Available,JetBrainsAmericasUSD,139
Z000261705,Z000261705,628.0,Not_Available,JetBrainsAmericasUSD,139
Z000261715,Z000261715,400.0,Not_Available,JetBrainsAmericasUSD,139
Z000261827,Z000261827,900.0,Not_Available,JetBrainsAmericasUSD,139
Z000261836,Z000261836,350.0,Not_Available,JetBrainsAmericasUSD,139
Z000261865,Z000261865,194.0,Not_Available,JetBrainsAmericasUSD,139
Z000261890,Z000261890,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000261919,Z000261919,669.0,Not_Available,JetBrainsAmericasUSD,139
Z000261923,Z000261923,168.0,Not_Available,JetBrainsAmericasUSD,139
Z000261935,Z000261935,345.0,Not_Available,JetBrainsAmericasUSD,139
Z000261968,Z000261968,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000262038,Z000262038,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000262039,Z000262039,154.0,Not_Available,JetBrainsAmericasUSD,139
Z000262071,Z000262071,152.0,Not_Available,JetBrainsAmericasUSD,139
Z000262077,Z000262077,562.0,Not_Available,JetBrainsAmericasUSD,139
Z000262141,Z000262141,220.0,Not_Available,JetBrainsAmericasUSD,139
Z000262193,Z000262193,165.0,Not_Available,JetBrainsAmericasUSD,139
Z000262216,Z000262216,112.0,Not_Available,JetBrainsAmericasUSD,139
Z000262237,Z000262237,478.0,Not_Available,JetBrainsAmericasUSD,139
Z000262266,Z000262266,300.0,Not_Available,JetBrainsAmericasUSD,139
Z000262283,Z000262283,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000262309,Z000262309,380.0,Not_Available,JetBrainsAmericasUSD,139
Z000262319,Z000262319,540.0,Not_Available,JetBrainsAmericasUSD,139
Z000262338,Z000262338,550.0,Not_Available,JetBrainsAmericasUSD,139
Z000262472,Z000262472,500.0,Not_Available,JetBrainsAmericasUSD,139
Z000262521,Z000262521,860.0,Not_Available,JetBrainsAmericasUSD,139
Z000262531,Z000262531,660.0,Not_Available,JetBrainsAmericasUSD,139
Z000262570,Z000262570,180.0,Not_Available,JetBrainsAmericasUSD,139
Z000262635,Z000262635,356.0,Not_Available,JetBrainsAmericasUSD,139
Z000262659,Z000262659,350.0,Not_Available,JetBrainsAmericasUSD,139
Z000262663,Z000262663,697.0,Not_Available,JetBrainsAmericasUSD,139
Z000262697,Z000262697,400.0,Not_Available,JetBrainsAmericasUSD,139
Z000262762,Z000262762,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000262779,Z000262779,1110.0,Not_Available,JetBrainsAmericasUSD,139
Z000262818,Z000262818,604.0,Not_Available,JetBrainsAmericasUSD,139
Z000262854,Z000262854,158.0,Not_Available,JetBrainsAmericasUSD,139
Z000262885,Z000262885,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000262901,Z000262901,1000.0,Not_Available,JetBrainsAmericasUSD,139
Z000262918,Z000262918,14.0,Not_Available,JetBrainsAmericasUSD,139
Z000263052,Z000263052,460.0,Not_Available,JetBrainsAmericasUSD,139
Z000263073,Z000263073,600.0,Not_Available,JetBrainsAmericasUSD,139
Z000263084,Z000263084,28.0,Not_Available,JetBrainsAmericasUSD,139
Z000263088,Z000263088,750.0,Not_Available,JetBrainsAmericasUSD,139
Z000263249,Z000263249,600.0,Not_Available,JetBrainsAmericasUSD,139
Z000263325,Z000263325,507.0,Not_Available,JetBrainsAmericasUSD,139
Z000263334,Z000263334,735.0,Not_Available,JetBrainsAmericasUSD,139
Z000263382,Z000263382,260.0,Not_Available,JetBrainsAmericasUSD,139
Z000263408,Z000263408,40.0,Not_Available,JetBrainsAmericasUSD,139
Z000263421,Z000263421,198.0,Not_Available,JetBrainsAmericasUSD,139
Z000263443,Z000263443,510.0,Not_Available,JetBrainsAmericasUSD,139
Z000263444,Z000263444,126.0,Not_Available,JetBrainsAmericasUSD,139
Z000263459,Z000263459,260.0,Not_Available,JetBrainsAmericasUSD,139
Z000263476,Z000263476,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000263582,Z000263582,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000263697,Z000263697,690.0,Not_Available,JetBrainsAmericasUSD,139
Z000263733,Z000263733,240.0,Not_Available,JetBrainsAmericasUSD,139
Z000263763,Z000263763,155.0,Not_Available,JetBrainsAmericasUSD,139
Z000263765,Z000263765,650.0,Not_Available,JetBrainsAmericasUSD,139
Z000263890,Z000263890,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000263911,Z000263911,340.0,Not_Available,JetBrainsAmericasUSD,139
Z000263940,Z000263940,510.0,Not_Available,JetBrainsAmericasUSD,139
Z000263971,Z000263971,440.0,Not_Available,JetBrainsAmericasUSD,139
Z000264024,Z000264024,168.0,Not_Available,JetBrainsAmericasUSD,139
Z000264035,Z000264035,456.0,Not_Available,JetBrainsAmericasUSD,139
Z000264046,Z000264046,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000264085,Z000264085,340.0,Not_Available,JetBrainsAmericasUSD,139
Z000264115,Z000264115,378.0,Not_Available,JetBrainsAmericasUSD,139
Z000264243,Z000264243,360.0,Not_Available,JetBrainsAmericasUSD,139
Z000264256,Z000264256,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000264341,Z000264341,585.0,Not_Available,JetBrainsAmericasUSD,139
Z000264377,Z000264377,390.0,Not_Available,JetBrainsAmericasUSD,139
Z000264401,Z000264401,550.0,Not_Available,JetBrainsAmericasUSD,139
Z000264417,Z000264417,610.0,Not_Available,JetBrainsAmericasUSD,139
Z000264492,Z000264492,146.0,Not_Available,JetBrainsAmericasUSD,139
Z000264533,Z000264533,280.0,Not_Available,JetBrainsAmericasUSD,139
Z000264544,Z000264544,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000264545,Z000264545,180.0,Not_Available,JetBrainsAmericasUSD,139
Z000264564,Z000264564,500.0,Not_Available,JetBrainsAmericasUSD,139
Z000264587,Z000264587,1000.0,Not_Available,JetBrainsAmericasUSD,139
Z000264588,Z000264588,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000264601,Z000264601,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000264674,Z000264674,350.0,Not_Available,JetBrainsAmericasUSD,139
Z000264778,Z000264778,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000264803,Z000264803,660.0,Not_Available,JetBrainsAmericasUSD,139
Z000264867,Z000264867,520.0,Not_Available,JetBrainsAmericasUSD,139
Z000264901,Z000264901,410.0,Not_Available,JetBrainsAmericasUSD,139
Z000265014,Z000265014,180.0,Not_Available,JetBrainsAmericasUSD,139
Z000265036,Z000265036,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000265081,Z000265081,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000265097,Z000265097,690.0,Not_Available,JetBrainsAmericasUSD,139
Z000265121,Z000265121,174.0,Not_Available,JetBrainsAmericasUSD,139
Z000265203,Z000265203,658.0,Not_Available,JetBrainsAmericasUSD,139
Z000265210,Z000265210,50.0,Not_Available,JetBrainsAmericasUSD,139
Z000265243,Z000265243,320.0,Not_Available,JetBrainsAmericasUSD,139
Z000265398,Z000265398,80.0,Not_Available,JetBrainsAmericasUSD,139
Z000265446,Z000265446,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000265453,Z000265453,280.0,Not_Available,JetBrainsAmericasUSD,139
Z000265456,Z000265456,14.0,Not_Available,JetBrainsAmericasUSD,139
Z000265495,Z000265495,426.0,Not_Available,JetBrainsAmericasUSD,139
Z000265523,Z000265523,184.0,Not_Available,JetBrainsAmericasUSD,139
Z000265740,Z000265740,450.0,Not_Available,JetBrainsAmericasUSD,139
Z000265752,Z000265752,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000265753,Z000265753,142.0,Not_Available,JetBrainsAmericasUSD,139
Z000265768,Z000265768,400.0,Not_Available,JetBrainsAmericasUSD,139
Z000265770,Z000265770,212.0,Not_Available,JetBrainsAmericasUSD,139
Z000265776,Z000265776,339.0,Not_Available,JetBrainsAmericasUSD,139
Z000265796,Z000265796,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000265807,Z000265807,395.0,Not_Available,JetBrainsAmericasUSD,139
Z000265820,Z000265820,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000265826,Z000265826,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000265832,Z000265832,28.0,Not_Available,JetBrainsAmericasUSD,139
Z000265865,Z000265865,385.0,Not_Available,JetBrainsAmericasUSD,139
Z000265873,Z000265873,412.0,Not_Available,JetBrainsAmericasUSD,139
Z000265900,Z000265900,160.0,Not_Available,JetBrainsAmericasUSD,139
Z000266029,Z000266029,384.0,Not_Available,JetBrainsAmericasUSD,139
Z000266039,Z000266039,118.0,Not_Available,JetBrainsAmericasUSD,139
Z000266341,Z000266341,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000266359,Z000266359,290.0,Not_Available,JetBrainsAmericasUSD,139
Z000266365,Z000266365,350.0,Not_Available,JetBrainsAmericasUSD,139
Z000266410,Z000266410,325.0,Not_Available,JetBrainsAmericasUSD,139
Z000266418,Z000266418,182.0,Not_Available,JetBrainsAmericasUSD,139
Z000266476,Z000266476,585.0,Not_Available,JetBrainsAmericasUSD,139
Z000266484,Z000266484,340.0,Not_Available,JetBrainsAmericasUSD,139
Z000266495,Z000266495,610.0,Not_Available,JetBrainsAmericasUSD,139
Z000266524,Z000266524,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000266526,Z000266526,178.0,Not_Available,JetBrainsAmericasUSD,139
Z000266547,Z000266547,440.0,Not_Available,JetBrainsAmericasUSD,139
Z000266559,Z000266559,900.0,Not_Available,JetBrainsAmericasUSD,139
Z000266582,Z000266582,60.0,Not_Available,JetBrainsAmericasUSD,139
Z000266592,Z000266592,170.0,Not_Available,JetBrainsAmericasUSD,139
Z000266637,Z000266637,356.0,Not_Available,JetBrainsAmericasUSD,139
Z000266720,Z000266720,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000266748,Z000266748,275.0,Not_Available,JetBrainsAmericasUSD,139
Z000266830,Z000266830,300.0,Not_Available,JetBrainsAmericasUSD,139
Z000266940,Z000266940,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000267030,Z000267030,700.0,Not_Available,JetBrainsAmericasUSD,139
Z000267038,Z000267038,60.0,Not_Available,JetBrainsAmericasUSD,139
Z000267055,Z000267055,326.0,Not_Available,JetBrainsAmericasUSD,139
Z000267066,Z000267066,174.0,Not_Available,JetBrainsAmericasUSD,139
Z000267076,Z000267076,180.0,Not_Available,JetBrainsAmericasUSD,139
Z000267107,Z000267107,460.0,Not_Available,JetBrainsAmericasUSD,139
Z000267116,Z000267116,42.0,Not_Available,JetBrainsAmericasUSD,139
Z000267158,Z000267158,390.0,Not_Available,JetBrainsAmericasUSD,139
Z000267163,Z000267163,154.0,Not_Available,JetBrainsAmericasUSD,139
Z000267220,Z000267220,14.0,Not_Available,JetBrainsAmericasUSD,139
Z000267244,Z000267244,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000267247,Z000267247,280.0,Not_Available,JetBrainsAmericasUSD,139
Z000267293,Z000267293,460.0,Not_Available,JetBrainsAmericasUSD,139
Z000267320,Z000267320,325.0,Not_Available,JetBrainsAmericasUSD,139
Z000267337,Z000267337,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000267346,Z000267346,300.0,Not_Available,JetBrainsAmericasUSD,139
Z000267348,Z000267348,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000267391,Z000267391,226.0,Not_Available,JetBrainsAmericasUSD,139
Z000267402,Z000267402,725.0,Not_Available,JetBrainsAmericasUSD,139
Z000267418,Z000267418,42.0,Not_Available,JetBrainsAmericasUSD,139
Z000267484,Z000267484,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000267503,Z000267503,550.0,Not_Available,JetBrainsAmericasUSD,139
Z000267509,Z000267509,314.0,Not_Available,JetBrainsAmericasUSD,139
Z000267552,Z000267552,1170.0,Not_Available,JetBrainsAmericasUSD,139
Z000267680,Z000267680,84.0,Not_Available,JetBrainsAmericasUSD,139
Z000267736,Z000267736,42.0,Not_Available,JetBrainsAmericasUSD,139
Z000267792,Z000267792,210.0,Not_Available,JetBrainsAmericasUSD,139
Z000267822,Z000267822,280.0,Not_Available,JetBrainsAmericasUSD,139
Z000267848,Z000267848,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000267904,Z000267904,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000267924,Z000267924,375.0,Not_Available,JetBrainsAmericasUSD,139
Z000267991,Z000267991,115.0,Not_Available,JetBrainsAmericasUSD,139
Z000267999,Z000267999,670.0,Not_Available,JetBrainsAmericasUSD,139
Z000268082,Z000268082,112.0,Not_Available,JetBrainsAmericasUSD,139
Z000268094,Z000268094,130.0,Not_Available,JetBrainsAmericasUSD,139
Z000268107,Z000268107,1045.0,Not_Available,JetBrainsAmericasUSD,139
Z000268109,Z000268109,484.0,Not_Available,JetBrainsAmericasUSD,139
Z000268136,Z000268136,180.0,Not_Available,JetBrainsAmericasUSD,139
Z000268250,Z000268250,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000268294,Z000268294,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000268300,Z000268300,450.0,Not_Available,JetBrainsAmericasUSD,139
Z000268305,Z000268305,772.0,Not_Available,JetBrainsAmericasUSD,139
Z000268367,Z000268367,260.0,Not_Available,JetBrainsAmericasUSD,139
Z000268377,Z000268377,642.0,Not_Available,JetBrainsAmericasUSD,139
Z000268423,Z000268423,240.0,Not_Available,JetBrainsAmericasUSD,139
Z000268478,Z000268478,390.0,Not_Available,JetBrainsAmericasUSD,139
Z000268512,Z000268512,850.0,Not_Available,JetBrainsAmericasUSD,139
Z000268594,Z000268594,300.0,Not_Available,JetBrainsAmericasUSD,139
Z000268621,Z000268621,62.0,Not_Available,JetBrainsAmericasUSD,139
Z000268697,Z000268697,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000268893,Z000268893,144.0,Not_Available,JetBrainsAmericasUSD,139
Z000268922,Z000268922,160.0,Not_Available,JetBrainsAmericasUSD,139
Z000268974,Z000268974,534.0,Not_Available,JetBrainsAmericasUSD,139
Z000268980,Z000268980,585.0,Not_Available,JetBrainsAmericasUSD,139
Z000269031,Z000269031,571.0,Not_Available,JetBrainsAmericasUSD,139
Z000269045,Z000269045,534.0,Not_Available,JetBrainsAmericasUSD,139
Z000269048,Z000269048,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000269072,Z000269072,390.0,Not_Available,JetBrainsAmericasUSD,139
Z000269176,Z000269176,126.0,Not_Available,JetBrainsAmericasUSD,139
Z000269293,Z000269293,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000269328,Z000269328,450.0,Not_Available,JetBrainsAmericasUSD,139
Z000269351,Z000269351,464.0,Not_Available,JetBrainsAmericasUSD,139
Z000269381,Z000269381,290.0,Not_Available,JetBrainsAmericasUSD,139
Z000269391,Z000269391,300.0,Not_Available,JetBrainsAmericasUSD,139
Z000269517,Z000269517,858.0,Not_Available,JetBrainsAmericasUSD,139
Z000269534,Z000269534,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000269605,Z000269605,800.0,Not_Available,JetBrainsAmericasUSD,139
Z000269616,Z000269616,264.0,Not_Available,JetBrainsAmericasUSD,139
Z000269621,Z000269621,230.0,Not_Available,JetBrainsAmericasUSD,139
Z000269641,Z000269641,478.0,Not_Available,JetBrainsAmericasUSD,139
Z000269769,Z000269769,246.0,Not_Available,JetBrainsAmericasUSD,139
Z000269817,Z000269817,864.0,Not_Available,JetBrainsAmericasUSD,139
Z000269841,Z000269841,900.0,Not_Available,JetBrainsAmericasUSD,139
Z000269921,Z000269921,650.0,Not_Available,JetBrainsAmericasUSD,139
Z000269923,Z000269923,312.0,Not_Available,JetBrainsAmericasUSD,139
Z000269952,Z000269952,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000270027,Z000270027,790.0,Not_Available,JetBrainsAmericasUSD,139
Z000270073,Z000270073,750.0,Not_Available,JetBrainsAmericasUSD,139
Z000270117,Z000270117,170.0,Not_Available,JetBrainsAmericasUSD,139
Z000270162,Z000270162,370.0,Not_Available,JetBrainsAmericasUSD,139
Z000270173,Z000270173,168.0,Not_Available,JetBrainsAmericasUSD,139
Z000270197,Z000270197,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000270258,Z000270258,680.0,Not_Available,JetBrainsAmericasUSD,139
Z000270260,Z000270260,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000270375,Z000270375,238.0,Not_Available,JetBrainsAmericasUSD,139
Z000270406,Z000270406,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000270412,Z000270412,50.0,Not_Available,JetBrainsAmericasUSD,139
Z000270449,Z000270449,692.0,Not_Available,JetBrainsAmericasUSD,139
Z000270451,Z000270451,330.0,Not_Available,JetBrainsAmericasUSD,139
Z000270491,Z000270491,570.0,Not_Available,JetBrainsAmericasUSD,139
Z000270495,Z000270495,892.0,Not_Available,JetBrainsAmericasUSD,139
Z000270526,Z000270526,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000270549,Z000270549,404.0,Not_Available,JetBrainsAmericasUSD,139
Z000270550,Z000270550,126.0,Not_Available,JetBrainsAmericasUSD,139
Z000270567,Z000270567,680.0,Not_Available,JetBrainsAmericasUSD,139
Z000270648,Z000270648,68.0,Not_Available,JetBrainsAmericasUSD,139
Z000270677,Z000270677,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000270686,Z000270686,65.0,Not_Available,JetBrainsAmericasUSD,139
Z000270736,Z000270736,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000270740,Z000270740,520.0,Not_Available,JetBrainsAmericasUSD,139
Z000270786,Z000270786,92.0,Not_Available,JetBrainsAmericasUSD,139
Z000270798,Z000270798,216.0,Not_Available,JetBrainsAmericasUSD,139
Z000270845,Z000270845,280.0,Not_Available,JetBrainsAmericasUSD,139
Z000270932,Z000270932,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000270951,Z000270951,1026.0,Not_Available,JetBrainsAmericasUSD,139
Z000270975,Z000270975,580.0,Not_Available,JetBrainsAmericasUSD,139
Z000271003,Z000271003,214.0,Not_Available,JetBrainsAmericasUSD,139
Z000271022,Z000271022,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000271092,Z000271092,430.0,Not_Available,JetBrainsAmericasUSD,139
Z000271230,Z000271230,192.0,Not_Available,JetBrainsAmericasUSD,139
Z000271316,Z000271316,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000271338,Z000271338,182.0,Not_Available,JetBrainsAmericasUSD,139
Z000271352,Z000271352,200.0,Not_Available,JetBrainsAmericasUSD,139
Z000271417,Z000271417,240.0,Not_Available,JetBrainsAmericasUSD,139
Z000271440,Z000271440,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000271528,Z000271528,84.0,Not_Available,JetBrainsAmericasUSD,139
Z000271570,Z000271570,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000271579,Z000271579,567.0,Not_Available,JetBrainsAmericasUSD,139
Z000271599,Z000271599,766.0,Not_Available,JetBrainsAmericasUSD,139
Z000271629,Z000271629,706.0,Not_Available,JetBrainsAmericasUSD,139
Z000271639,Z000271639,448.0,Not_Available,JetBrainsAmericasUSD,139
Z000271822,Z000271822,150.0,Not_Available,JetBrainsAmericasUSD,139
Z000271903,Z000271903,284.0,Not_Available,JetBrainsAmericasUSD,139
Z000271956,Z000271956,206.0,Not_Available,JetBrainsAmericasUSD,139
Z000272051,Z000272051,170.0,Not_Available,JetBrainsAmericasUSD,139
Z000272131,Z000272131,506.0,Not_Available,JetBrainsAmericasUSD,139
Z000272138,Z000272138,56.0,Not_Available,JetBrainsAmericasUSD,139
Z000272139,Z000272139,268.0,Not_Available,JetBrainsAmericasUSD,139
Z000272149,Z000272149,490.0,Not_Available,JetBrainsAmericasUSD,139
Z000272169,Z000272169,210.0,Not_Available,JetBrainsAmericasUSD,139
Z000272208,Z000272208,650.0,Not_Available,JetBrainsAmericasUSD,139
Z000272224,Z000272224,180.0,Not_Available,JetBrainsAmericasUSD,139
Z000272418,Z000272418,292.0,Not_Available,JetBrainsAmericasUSD,139
Z000272504,Z000272504,160.0,Not_Available,JetBrainsAmericasUSD,139
Z000272572,Z000272572,112.0,Not_Available,JetBrainsAmericasUSD,139
Z000272623,Z000272623,334.0,Not_Available,JetBrainsAmericasUSD,139
Z000272627,Z000272627,160.0,Not_Available,JetBrainsAmericasUSD,139
Z000272655,Z000272655,900.0,Not_Available,JetBrainsAmericasUSD,139
Z000272702,Z000272702,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000272722,Z000272722,70.0,Not_Available,JetBrainsAmericasUSD,139
Z000272945,Z000272945,260.0,Not_Available,JetBrainsAmericasUSD,139
Z000272963,Z000272963,107.0,Not_Available,JetBrainsAmericasUSD,139
Z000273046,Z000273046,140.0,Not_Available,JetBrainsAmericasUSD,139
Z000273061,Z000273061,264.0,Not_Available,JetBrainsAmericasUSD,139
Z000273077,Z000273077,410.0,Not_Available,JetBrainsAmericasUSD,139
Z000273082,Z000273082,130.0,Not_Available,JetBrainsAmericasUSD,139
Z000273102,Z000273102,646.0,Not_Available,JetBrainsAmericasUSD,139
Z000273192,Z000273192,553.0,Not_Available,JetBrainsAmericasUSD,139
Z000273230,Z000273230,450.0,Not_Available,JetBrainsAmericasUSD,139
Z000273257,Z000273257,120.0,Not_Available,JetBrainsAmericasUSD,139
Z000273313,Z000273313,320.0,Not_Available,JetBrainsAmericasUSD,139
Z000273315,Z000273315,334.0,Not_Available,JetBrainsAmericasUSD,139
Z000273371,Z000273371,252.0,Not_Available,JetBrainsAmericasUSD,139
Z000273429,Z000273429,800.0,Not_Available,JetBrainsAmericasUSD,139
Z000273465,Z000273465,224.0,Not_Available,JetBrainsAmericasUSD,139
Z000273566,Z000273566,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000273607,Z000273607,314.0,Not_Available,JetBrainsAmericasUSD,139
Z000273690,Z000273690,180.0,Not_Available,JetBrainsAmericasUSD,139
Z000273744,Z000273744,350.0,Not_Available,JetBrainsAmericasUSD,139
Z000273761,Z000273761,600.0,Not_Available,JetBrainsAmericasUSD,139
Z000273838,Z000273838,100.0,Not_Available,JetBrainsAmericasUSD,139
Z000273846,Z000273846,1105.0,Not_Available,JetBrainsAmericasUSD,139
Z000273862,Z000273862,98.0,Not_Available,JetBrainsAmericasUSD,139
Z000273875,Z000273875,358.0,Not_Available,JetBrainsAmericasUSD,139
Z000273876,Z000273876,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000273961,Z000273961,405.0,Not_Available,JetBrainsAmericasUSD,139
Z000274069,Z000274069,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000274085,Z000274085,163.0,Not_Available,JetBrainsAmericasUSD,139
Z000274116,Z000274116,250.0,Not_Available,JetBrainsAmericasUSD,139
Z000274252,Z000274252,126.0,Not_Available,JetBrainsAmericasUSD,139
Z000274367,Z000274367,640.0,Not_Available,JetBrainsAmericasUSD,139
Z000274428,Z000274428,358.0,Not_Available,JetBrainsAmericasUSD,139
